-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -2.186188e+00  6.023769e-01   0.000000e+00   2.811114e+01   -3.951295e+01  8.613242e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -2.187000e+00  6.033619e-01   0.000000e+00   2.811855e+01   -3.952338e+01  8.614468e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.071737e-19  
2         -2.187836e+00  6.045158e-01   0.000000e+00   2.812765e+01   -3.953619e+01  8.616187e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.077907e-19  
3         -2.188561e+00  6.057522e-01   0.000000e+00   2.813853e+01   -3.955150e+01  8.618661e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.041234e-19 
4         -2.189074e+00  6.069929e-01   0.000000e+00   2.815122e+01   -3.956936e+01  8.622080e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.345472e-19  
5         -2.189309e+00  6.081821e-01   0.000000e+00   2.816568e+01   -3.958972e+01  8.626554e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.188473e-19 
6         -2.189234e+00  6.092869e-01   0.000000e+00   2.818185e+01   -3.961250e+01  8.632125e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.175394e-18  
7         -2.188844e+00  6.102922e-01   0.000000e+00   2.819966e+01   -3.963758e+01  8.638785e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.905399e-19 
8         -2.188147e+00  6.111948e-01   0.000000e+00   2.821898e+01   -3.966481e+01  8.646488e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.596708e-18  
9         -2.187167e+00  6.119999e-01   0.000000e+00   2.823968e+01   -3.969401e+01  8.655153e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.096097e-18  
10        -2.185939e+00  6.127184e-01   0.000000e+00   2.826160e+01   -3.972493e+01  8.664670e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.944209e-18  
11        -2.184494e+00  6.133621e-01   0.000000e+00   2.828457e+01   -3.975735e+01  8.674929e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.313665e-18 
12        -2.182859e+00  6.139409e-01   0.000000e+00   2.830844e+01   -3.979107e+01  8.685835e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.723090e-19  
13        -2.181052e+00  6.144605e-01   0.000000e+00   2.833309e+01   -3.982591e+01  8.697312e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.569178e-19 
