
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.100000e+01 * a0, G = 1.275503e+04, G * par = 2.551006e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.550704e+00
     Dipolar cutoff Rcut = 5.127652e+00, Lcut = 1.757198e+02

QF = 1: h2 = 1.613433e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.874946e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.745622e+00, DY = 8.011956e-02, DZ = 8.011956e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 2500 (NSNAP = 1250)
                     DT = 3.209572e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         1.758925e+01   1.757429e+01   5.128392e-01   5.128392e-01  
1         1.758924e+01   1.757429e+01   5.127346e-01   5.127346e-01  
2         1.758923e+01   1.757429e+01   5.126129e-01   5.126129e-01  
3         1.758922e+01   1.757429e+01   5.124743e-01   5.124743e-01  
4         1.758921e+01   1.757428e+01   5.123193e-01   5.123193e-01  
5         1.758920e+01   1.757428e+01   5.121486e-01   5.121486e-01  
6         1.758919e+01   1.757428e+01   5.119634e-01   5.119634e-01  
7         1.758917e+01   1.757428e+01   5.117648e-01   5.117648e-01  
8         1.758916e+01   1.757427e+01   5.115546e-01   5.115546e-01  
9         1.758914e+01   1.757427e+01   5.113342e-01   5.113342e-01  
10        1.758912e+01   1.757427e+01   5.111057e-01   5.111057e-01  
11        1.758911e+01   1.757426e+01   5.108711e-01   5.108711e-01  
12        1.758909e+01   1.757426e+01   5.106324e-01   5.106324e-01  
13        1.758907e+01   1.757425e+01   5.103918e-01   5.103918e-01  
14        1.758905e+01   1.757425e+01   5.101514e-01   5.101514e-01  
15        1.758903e+01   1.757424e+01   5.099134e-01   5.099134e-01  
16        1.758901e+01   1.757424e+01   5.096800e-01   5.096800e-01  
17        1.758900e+01   1.757423e+01   5.094533e-01   5.094533e-01  
18        1.758898e+01   1.757423e+01   5.092357e-01   5.092357e-01  
19        1.758896e+01   1.757422e+01   5.090292e-01   5.090292e-01  
20        1.758895e+01   1.757422e+01   5.088362e-01   5.088362e-01  
21        1.758893e+01   1.757422e+01   5.086587e-01   5.086587e-01  
22        1.758892e+01   1.757421e+01   5.084988e-01   5.084988e-01  
23        1.758891e+01   1.757421e+01   5.083583e-01   5.083583e-01  
24        1.758890e+01   1.757421e+01   5.082388e-01   5.082388e-01  
25        1.758889e+01   1.757420e+01   5.081417e-01   5.081417e-01  
26        1.758888e+01   1.757420e+01   5.080680e-01   5.080680e-01  
27        1.758888e+01   1.757420e+01   5.080184e-01   5.080184e-01  
28        1.758888e+01   1.757420e+01   5.079933e-01   5.079933e-01  
29        1.758888e+01   1.757420e+01   5.079929e-01   5.079929e-01  
30        1.758888e+01   1.757420e+01   5.080170e-01   5.080170e-01  
31        1.758888e+01   1.757420e+01   5.080649e-01   5.080649e-01  
32        1.758889e+01   1.757420e+01   5.081359e-01   5.081359e-01  
33        1.758889e+01   1.757420e+01   5.082290e-01   5.082290e-01  
34        1.758890e+01   1.757420e+01   5.083430e-01   5.083430e-01  
35        1.758891e+01   1.757420e+01   5.084765e-01   5.084765e-01  
36        1.758892e+01   1.757421e+01   5.086279e-01   5.086279e-01  
37        1.758893e+01   1.757421e+01   5.087955e-01   5.087955e-01  
38        1.758895e+01   1.757421e+01   5.089775e-01   5.089775e-01  
39        1.758896e+01   1.757421e+01   5.091721e-01   5.091721e-01  
40        1.758897e+01   1.757422e+01   5.093773e-01   5.093773e-01  
41        1.758899e+01   1.757422e+01   5.095912e-01   5.095912e-01  
42        1.758901e+01   1.757422e+01   5.098118e-01   5.098118e-01  
43        1.758902e+01   1.757423e+01   5.100371e-01   5.100371e-01  
44        1.758904e+01   1.757423e+01   5.102651e-01   5.102651e-01  
45        1.758905e+01   1.757423e+01   5.104940e-01   5.104940e-01  
46        1.758907e+01   1.757423e+01   5.107218e-01   5.107218e-01  
47        1.758909e+01   1.757424e+01   5.109468e-01   5.109468e-01  
48        1.758910e+01   1.757424e+01   5.111672e-01   5.111672e-01  
49        1.758912e+01   1.757424e+01   5.113814e-01   5.113814e-01  
50        1.758913e+01   1.757425e+01   5.115877e-01   5.115877e-01  
51        1.758915e+01   1.757425e+01   5.117846e-01   5.117846e-01  
52        1.758916e+01   1.757425e+01   5.119708e-01   5.119708e-01  
53        1.758917e+01   1.757425e+01   5.121450e-01   5.121450e-01  
54        1.758918e+01   1.757425e+01   5.123061e-01   5.123061e-01  
55        1.758919e+01   1.757426e+01   5.124530e-01   5.124530e-01  
56        1.758920e+01   1.757426e+01   5.125849e-01   5.125849e-01  
57        1.758921e+01   1.757426e+01   5.127009e-01   5.127009e-01  
58        1.758921e+01   1.757426e+01   5.128006e-01   5.128006e-01  
59        1.758922e+01   1.757426e+01   5.128834e-01   5.128834e-01  
60        1.758922e+01   1.757426e+01   5.129489e-01   5.129489e-01  
61        1.758923e+01   1.757426e+01   5.129969e-01   5.129969e-01  
62        1.758923e+01   1.757426e+01   5.130275e-01   5.130275e-01  
63        1.758923e+01   1.757426e+01   5.130405e-01   5.130405e-01  
64        1.758923e+01   1.757426e+01   5.130362e-01   5.130362e-01  
65        1.758922e+01   1.757426e+01   5.130149e-01   5.130149e-01  
66        1.758922e+01   1.757425e+01   5.129770e-01   5.129770e-01  
67        1.758922e+01   1.757425e+01   5.129229e-01   5.129229e-01  
68        1.758921e+01   1.757425e+01   5.128534e-01   5.128534e-01  
69        1.758920e+01   1.757425e+01   5.127691e-01   5.127691e-01  
70        1.758920e+01   1.757425e+01   5.126709e-01   5.126709e-01  
71        1.758919e+01   1.757424e+01   5.125596e-01   5.125596e-01  
72        1.758918e+01   1.757424e+01   5.124364e-01   5.124364e-01  
73        1.758917e+01   1.757424e+01   5.123021e-01   5.123021e-01  
74        1.758916e+01   1.757424e+01   5.121580e-01   5.121580e-01  
75        1.758915e+01   1.757424e+01   5.120053e-01   5.120053e-01  
76        1.758913e+01   1.757423e+01   5.118452e-01   5.118452e-01  
