-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -3.994395e-01  2.046371e-01   0.000000e+00   8.946281e+00   -1.106452e+01  1.514161e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -3.995197e-01  2.047741e-01   0.000000e+00   8.948449e+00   -1.106723e+01  1.514485e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.083747e-20  
2         -3.996214e-01  2.049299e-01   0.000000e+00   8.950657e+00   -1.106999e+01  1.514778e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.182393e-19 
3         -3.997343e-01  2.050985e-01   0.000000e+00   8.952930e+00   -1.107283e+01  1.515064e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.642767e-19 
4         -3.998481e-01  2.052737e-01   0.000000e+00   8.955288e+00   -1.107577e+01  1.515364e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.089633e-19  
5         -3.999538e-01  2.054498e-01   0.000000e+00   8.957751e+00   -1.107885e+01  1.515698e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.284379e-19  
6         -4.000440e-01  2.056221e-01   0.000000e+00   8.960333e+00   -1.108208e+01  1.516081e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.622006e-18  
7         -4.001134e-01  2.057867e-01   0.000000e+00   8.963044e+00   -1.108547e+01  1.516526e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.886740e-19  
8         -4.001583e-01  2.059413e-01   0.000000e+00   8.965893e+00   -1.108903e+01  1.517041e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.628459e-19 
9         -4.001761e-01  2.060842e-01   0.000000e+00   8.968885e+00   -1.109278e+01  1.517631e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.038943e-18  
10        -4.001653e-01  2.062143e-01   0.000000e+00   8.972028e+00   -1.109671e+01  1.518302e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.340839e-18 
