
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 8.600000e+01 * a0, G = 1.544975e+04, G * par = 3.089950e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.280233e+00
     Dipolar cutoff Rcut = 9.318672e+00, Lcut = 2.680012e+02

QF = 1: h2 = 1.941991e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 3.633838e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 4.187519e+00, DY = 1.456042e-01, DZ = 1.456042e-01
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 1.060030e-02

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         2.683872e+01   2.680634e+01   9.320602e-01   9.320602e-01  
1         2.683871e+01   2.680634e+01   9.319040e-01   9.319040e-01  
2         2.683870e+01   2.680633e+01   9.317320e-01   9.317320e-01  
3         2.683869e+01   2.680633e+01   9.315444e-01   9.315444e-01  
4         2.683867e+01   2.680633e+01   9.313414e-01   9.313414e-01  
5         2.683865e+01   2.680633e+01   9.311236e-01   9.311236e-01  
6         2.683863e+01   2.680633e+01   9.308914e-01   9.308914e-01  
7         2.683861e+01   2.680632e+01   9.306455e-01   9.306455e-01  
8         2.683859e+01   2.680632e+01   9.303865e-01   9.303865e-01  
9         2.683857e+01   2.680632e+01   9.301152e-01   9.301152e-01  
10        2.683855e+01   2.680631e+01   9.298326e-01   9.298326e-01  
11        2.683852e+01   2.680631e+01   9.295397e-01   9.295397e-01  
12        2.683850e+01   2.680631e+01   9.292376e-01   9.292376e-01  
13        2.683847e+01   2.680630e+01   9.289275e-01   9.289275e-01  
14        2.683845e+01   2.680630e+01   9.286107e-01   9.286107e-01  
15        2.683842e+01   2.680629e+01   9.282885e-01   9.282885e-01  
16        2.683839e+01   2.680629e+01   9.279624e-01   9.279624e-01  
17        2.683836e+01   2.680628e+01   9.276338e-01   9.276338e-01  
