-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -2.118106e+01  2.289139e+00   0.000000e+00   1.034187e+02   -1.972869e+02  7.039803e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -2.122105e+01  2.379462e+00   0.000000e+00   1.034241e+02   -1.973049e+02  7.028029e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.487980e-19  
2         -2.117217e+01  2.595525e+00   0.000000e+00   1.034400e+02   -1.973046e+02  7.009698e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.965320e-19 
3         -2.094699e+01  2.873303e+00   0.000000e+00   1.035479e+02   -1.973649e+02  6.999672e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.044449e-18  
4         -2.050573e+01  3.142851e+00   0.000000e+00   1.038039e+02   -1.975369e+02  7.008445e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.044764e-18 
5         -1.985181e+01  3.347876e+00   0.000000e+00   1.042334e+02   -1.978456e+02  7.041256e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.807856e-18  
6         -1.901852e+01  3.455073e+00   0.000000e+00   1.048325e+02   -1.982938e+02  7.098774e+01   0.000000e+00   0.000000e+00   0.000000e+00   -7.520293e-18 
7         -1.806787e+01  3.458106e+00   0.000000e+00   1.055597e+02   -1.988509e+02  7.176520e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.368046e-18  
8         -1.709079e+01  3.377127e+00   0.000000e+00   1.063298e+02   -1.994387e+02  7.264103e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.672322e-18  
9         -1.619762e+01  3.252981e+00   0.000000e+00   1.070208e+02   -1.999315e+02  7.346009e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.235690e-19 
10        -1.549510e+01  3.135200e+00   0.000000e+00   1.075008e+02   -2.001821e+02  7.405096e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.048241e-19  
11        -1.505624e+01  3.064851e+00   0.000000e+00   1.076653e+02   -2.000684e+02  7.428196e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.561943e-19  
12        -1.490357e+01  3.060290e+00   0.000000e+00   1.074605e+02   -1.995207e+02  7.409630e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.353781e-18  
13        -1.501548e+01  3.115264e+00   0.000000e+00   1.068778e+02   -1.985091e+02  7.350057e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.975554e-18 
14        -1.534107e+01  3.206368e+00   0.000000e+00   1.059399e+02   -1.970289e+02  7.254162e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.013501e-18  
15        -1.581248e+01  3.302317e+00   0.000000e+00   1.047004e+02   -1.951152e+02  7.129993e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.401404e-18 
16        -1.635577e+01  3.373117e+00   0.000000e+00   1.032462e+02   -1.928624e+02  6.988727e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.300187e-19  
17        -1.690520e+01  3.398083e+00   0.000000e+00   1.016886e+02   -1.904207e+02  6.842889e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.229398e-18  
18        -1.741310e+01  3.370739e+00   0.000000e+00   1.001431e+02   -1.879646e+02  6.703769e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.513652e-18 
19        -1.785148e+01  3.297637e+00   0.000000e+00   9.870678e+01   -1.856504e+02  6.579455e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.936587e-18  
20        -1.820799e+01  3.192745e+00   0.000000e+00   9.744530e+01   -1.835903e+02  6.474429e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.199164e-18 
21        -1.848126e+01  3.071756e+00   0.000000e+00   9.639096e+01   -1.818435e+02  6.389949e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.795834e-18  
22        -1.867716e+01  2.948648e+00   0.000000e+00   9.554776e+01   -1.804218e+02  6.324823e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.422960e-18 
23        -1.880545e+01  2.834440e+00   0.000000e+00   9.489864e+01   -1.793005e+02  6.276200e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.388538e-18  
24        -1.887730e+01  2.736892e+00   0.000000e+00   9.441439e+01   -1.784332e+02  6.240459e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.459258e-18  
25        -1.890302e+01  2.660741e+00   0.000000e+00   9.406183e+01   -1.777659e+02  6.214029e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.601531e-21  
26        -1.889152e+01  2.608056e+00   0.000000e+00   9.381008e+01   -1.772489e+02  6.193925e+01   0.000000e+00   0.000000e+00   0.000000e+00   -9.961440e-20 
27        -1.885008e+01  2.578768e+00   0.000000e+00   9.363461e+01   -1.768440e+02  6.178051e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.506862e-18  
28        -1.878462e+01  2.571218e+00   0.000000e+00   9.351868e+01   -1.765269e+02  6.165235e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.428593e-18 
29        -1.869957e+01  2.582697e+00   0.000000e+00   9.345300e+01   -1.762864e+02  6.155111e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.469696e-18  
30        -1.859833e+01  2.609833e+00   0.000000e+00   9.343410e+01   -1.761211e+02  6.147880e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.184620e-18 
31        -1.848375e+01  2.649006e+00   0.000000e+00   9.346246e+01   -1.760361e+02  6.144091e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.489206e-18  
32        -1.835883e+01  2.696707e+00   0.000000e+00   9.354040e+01   -1.760400e+02  6.144405e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.852453e-18 
33        -1.822691e+01  2.749820e+00   0.000000e+00   9.367044e+01   -1.761416e+02  6.149446e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.541979e-18  
34        -1.809179e+01  2.805693e+00   0.000000e+00   9.385408e+01   -1.763485e+02  6.159689e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.313283e-18  
35        -1.795728e+01  2.862171e+00   0.000000e+00   9.409129e+01   -1.766649e+02  6.175420e+01   0.000000e+00   0.000000e+00   -0.000000e+00  6.839904e-19  
36        -1.782703e+01  2.917521e+00   0.000000e+00   9.438021e+01   -1.770919e+02  6.196716e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.339185e-19 
37        -1.770402e+01  2.970436e+00   0.000000e+00   9.471745e+01   -1.776267e+02  6.223474e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.419363e-18  
38        -1.759053e+01  3.019935e+00   0.000000e+00   9.509853e+01   -1.782635e+02  6.255447e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.821663e-18  
39        -1.748780e+01  3.065294e+00   0.000000e+00   9.551855e+01   -1.789948e+02  6.292315e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.635805e-20 
40        -1.739605e+01  3.105937e+00   0.000000e+00   9.597289e+01   -1.798124e+02  6.333750e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.704426e-18  
41        -1.731426e+01  3.141414e+00   0.000000e+00   9.645777e+01   -1.807083e+02  6.379483e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.772982e-18 
42        -1.724027e+01  3.171312e+00   0.000000e+00   9.697068e+01   -1.816757e+02  6.429345e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.859450e-18  
43        -1.717087e+01  3.195230e+00   0.000000e+00   9.751039e+01   -1.827092e+02  6.483273e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.057929e-18 
44        -1.710218e+01  3.212786e+00   0.000000e+00   9.807672e+01   -1.838046e+02  6.541289e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.028263e-18 
45        -1.702991e+01  3.223664e+00   0.000000e+00   9.866986e+01   -1.849577e+02  6.603430e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.237978e-17 
46        -1.695001e+01  3.227597e+00   0.000000e+00   9.928951e+01   -1.861637e+02  6.669659e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.799352e-18 
47        -1.685910e+01  3.224417e+00   0.000000e+00   9.993375e+01   -1.874148e+02  6.739754e+01   0.000000e+00   0.000000e+00   0.000000e+00   -7.591559e-18 
48        -1.675524e+01  3.214132e+00   0.000000e+00   1.005980e+02   -1.886992e+02  6.813182e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.705466e-18 
49        -1.663850e+01  3.197030e+00   0.000000e+00   1.012738e+02   -1.899989e+02  6.888950e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.871094e-18  
50        -1.651159e+01  3.173865e+00   0.000000e+00   1.019482e+02   -1.912886e+02  6.965495e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.442565e-17  
51        -1.638022e+01  3.146010e+00   0.000000e+00   1.026026e+02   -1.925347e+02  7.040587e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.010316e-17  
52        -1.625301e+01  3.115428e+00   0.000000e+00   1.032141e+02   -1.936962e+02  7.111367e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.211041e-17  
53        -1.614087e+01  3.084443e+00   0.000000e+00   1.037556e+02   -1.947259e+02  7.174493e+01   0.000000e+00   0.000000e+00   -0.000000e+00  8.365432e-18  
54        -1.605570e+01  3.055385e+00   0.000000e+00   1.041988e+02   -1.955744e+02  7.226447e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.303907e-17  
55        -1.600850e+01  3.030288e+00   0.000000e+00   1.045167e+02   -1.961949e+02  7.263941e+01   0.000000e+00   0.000000e+00   0.000000e+00   -9.697981e-18 
56        -1.600751e+01  3.010727e+00   0.000000e+00   1.046878e+02   -1.965499e+02  7.284385e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.413035e-18 
57        -1.605670e+01  2.997625e+00   0.000000e+00   1.046991e+02   -1.966163e+02  7.286284e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.836555e-17 
58        -1.615522e+01  2.991176e+00   0.000000e+00   1.045493e+02   -1.963907e+02  7.269500e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.646813e-19  
59        -1.629745e+01  2.991038e+00   0.000000e+00   1.042485e+02   -1.958897e+02  7.235265e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.173740e-17 
60        -1.647373e+01  2.996726e+00   0.000000e+00   1.038182e+02   -1.951488e+02  7.186011e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.974223e-18  
61        -1.667148e+01  3.007982e+00   0.000000e+00   1.032874e+02   -1.942170e+02  7.125016e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.280314e-17  
62        -1.687666e+01  3.024912e+00   0.000000e+00   1.026901e+02   -1.931521e+02  7.056047e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.879916e-17 
63        -1.707519e+01  3.047880e+00   0.000000e+00   1.020611e+02   -1.920139e+02  6.982975e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.623255e-16 
64        -1.725416e+01  3.077203e+00   0.000000e+00   1.014332e+02   -1.908595e+02  6.909503e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.318765e-15 
65        -1.740249e+01  3.112899e+00   0.000000e+00   1.008346e+02   -1.897393e+02  6.838923e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.424041e-15 
66        -1.751110e+01  3.154534e+00   0.000000e+00   1.002887e+02   -1.886948e+02  6.774045e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.618926e-16  
67        -1.757304e+01  3.201240e+00   0.000000e+00   9.981280e+01   -1.877584e+02  6.717131e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.711358e-15  
68        -1.758377e+01  3.251868e+00   0.000000e+00   9.941841e+01   -1.869527e+02  6.669864e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.226216e-15 
69        -1.754173e+01  3.305188e+00   0.000000e+00   9.911019e+01   -1.862893e+02  6.633220e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.017699e-14 
70        -1.744872e+01  3.360345e+00   0.000000e+00   9.888589e+01   -1.857689e+02  6.607391e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.989705e-14 
71        -1.730929e+01  3.417525e+00   0.000000e+00   9.873712e+01   -1.853823e+02  6.591834e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.834614e-14 
72        -1.712850e+01  3.478720e+00   0.000000e+00   9.865262e+01   -1.851160e+02  6.585621e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.405766e-15 
73        -1.690975e+01  3.548524e+00   0.000000e+00   9.862147e+01   -1.849577e+02  6.587796e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.417459e-14  
74        -1.665328e+01  3.634428e+00   0.000000e+00   9.863463e+01   -1.848977e+02  6.597534e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.206476e-14 
75        -1.635531e+01  3.745975e+00   0.000000e+00   9.868732e+01   -1.849330e+02  6.614443e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.258697e-13 
76        -1.600832e+01  3.893244e+00   0.000000e+00   9.878087e+01   -1.850701e+02  6.638768e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.872467e-13 
77        -1.560321e+01  4.085629e+00   0.000000e+00   9.892003e+01   -1.853194e+02  6.671049e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.676529e-13 
78        -1.513104e+01  4.331351e+00   0.000000e+00   9.910850e+01   -1.856869e+02  6.711596e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.261742e-13 
79        -1.458306e+01  4.637589e+00   0.000000e+00   9.934919e+01   -1.861752e+02  6.760532e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.190546e-13  
80        -1.394989e+01  5.011641e+00   0.000000e+00   9.964494e+01   -1.867849e+02  6.817839e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.628745e-13  
