-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -2.643660e-01  1.789728e-01   0.000000e+00   7.638957e+00   -9.277508e+00  1.195212e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -2.644287e-01  1.790800e-01   0.000000e+00   7.640680e+00   -9.279634e+00  1.195445e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.352913e-20  
2         -2.645174e-01  1.791941e-01   0.000000e+00   7.642085e+00   -9.281368e+00  1.195572e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.234593e-19 
3         -2.646240e-01  1.793109e-01   0.000000e+00   7.643193e+00   -9.282737e+00  1.195610e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.345885e-20  
4         -2.647407e-01  1.794255e-01   0.000000e+00   7.644028e+00   -9.283771e+00  1.195576e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.916731e-19  
5         -2.648602e-01  1.795339e-01   0.000000e+00   7.644614e+00   -9.284497e+00  1.195489e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.106993e-19  
6         -2.649766e-01  1.796324e-01   0.000000e+00   7.644973e+00   -9.284943e+00  1.195361e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.199683e-19  
7         -2.650853e-01  1.797184e-01   0.000000e+00   7.645125e+00   -9.285135e+00  1.195207e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.196714e-19  
8         -2.651828e-01  1.797901e-01   0.000000e+00   7.645092e+00   -9.285100e+00  1.195035e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.459184e-19 
9         -2.652664e-01  1.798463e-01   0.000000e+00   7.644896e+00   -9.284864e+00  1.194855e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.332361e-19  
10        -2.653343e-01  1.798866e-01   0.000000e+00   7.644561e+00   -9.284457e+00  1.194675e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.096126e-18 
11        -2.653852e-01  1.799107e-01   0.000000e+00   7.644113e+00   -9.283910e+00  1.194501e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.559319e-18  
12        -2.654188e-01  1.799192e-01   0.000000e+00   7.643577e+00   -9.283256e+00  1.194340e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.835275e-20  
13        -2.654358e-01  1.799133e-01   0.000000e+00   7.642974e+00   -9.282518e+00  1.194195e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.476298e-18  
14        -2.654381e-01  1.798944e-01   0.000000e+00   7.642318e+00   -9.281714e+00  1.194064e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.897232e-19 
15        -2.654285e-01  1.798646e-01   0.000000e+00   7.641617e+00   -9.280854e+00  1.193944e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.618432e-20  
16        -2.654105e-01  1.798263e-01   0.000000e+00   7.640868e+00   -9.279935e+00  1.193830e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.143001e-19 
17        -2.653879e-01  1.797817e-01   0.000000e+00   7.640061e+00   -9.278943e+00  1.193713e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.133703e-19  
18        -2.653644e-01  1.797328e-01   0.000000e+00   7.639180e+00   -9.277860e+00  1.193582e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.527144e-18 
19        -2.653434e-01  1.796813e-01   0.000000e+00   7.638206e+00   -9.276660e+00  1.193430e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.536091e-19  
20        -2.653276e-01  1.796285e-01   0.000000e+00   7.637116e+00   -9.275318e+00  1.193246e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.626315e-19 
21        -2.653192e-01  1.795752e-01   0.000000e+00   7.635889e+00   -9.273807e+00  1.193024e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.412649e-18  
