-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -3.878896e+00  9.923311e-01   0.000000e+00   4.581787e+01   -6.918077e+01  1.849167e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -3.881729e+00  9.949123e-01   0.000000e+00   4.582754e+01   -6.919543e+01  1.849125e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.414274e-20  
2         -3.885205e+00  9.978796e-01   0.000000e+00   4.583503e+01   -6.920674e+01  1.848862e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.579408e-20 
3         -3.888821e+00  1.000889e+00   0.000000e+00   4.584060e+01   -6.921510e+01  1.848478e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.864057e-19  
4         -3.892240e+00  1.003668e+00   0.000000e+00   4.584434e+01   -6.922062e+01  1.848038e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.136901e-18 
5         -3.895295e+00  1.006059e+00   0.000000e+00   4.584623e+01   -6.922332e+01  1.847574e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.074224e-18 
6         -3.897939e+00  1.008002e+00   0.000000e+00   4.584625e+01   -6.922316e+01  1.847096e+01   0.000000e+00   0.000000e+00   0.000000e+00   -6.725285e-19 
7         -3.900184e+00  1.009494e+00   0.000000e+00   4.584438e+01   -6.922011e+01  1.846605e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.617316e-19  
8         -3.902066e+00  1.010560e+00   0.000000e+00   4.584065e+01   -6.921424e+01  1.846097e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.013790e-18 
9         -3.903637e+00  1.011239e+00   0.000000e+00   4.583508e+01   -6.920560e+01  1.845565e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.108141e-18  
10        -3.904971e+00  1.011579e+00   0.000000e+00   4.582766e+01   -6.919419e+01  1.844998e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.739890e-18 
11        -3.906128e+00  1.011632e+00   0.000000e+00   4.581846e+01   -6.918010e+01  1.844389e+01   0.000000e+00   0.000000e+00   -0.000000e+00  6.612188e-19  
12        -3.907135e+00  1.011437e+00   0.000000e+00   4.580764e+01   -6.916362e+01  1.843740e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.439843e-18 
13        -3.908000e+00  1.011028e+00   0.000000e+00   4.579548e+01   -6.914512e+01  1.843061e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.962470e-18  
14        -3.908706e+00  1.010421e+00   0.000000e+00   4.578224e+01   -6.912502e+01  1.842365e+01   0.000000e+00   0.000000e+00   0.000000e+00   -7.019040e-18 
15        -3.909206e+00  1.009620e+00   0.000000e+00   4.576827e+01   -6.910382e+01  1.841673e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.190470e-18  
16        -3.909435e+00  1.008615e+00   0.000000e+00   4.575402e+01   -6.908221e+01  1.841014e+01   0.000000e+00   0.000000e+00   0.000000e+00   -6.256430e-18 
17        -3.909346e+00  1.007408e+00   0.000000e+00   4.574003e+01   -6.906100e+01  1.840421e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.183123e-18  
18        -3.908940e+00  1.006029e+00   0.000000e+00   4.572684e+01   -6.904097e+01  1.839916e+01   0.000000e+00   0.000000e+00   0.000000e+00   -6.245759e-18 
19        -3.908280e+00  1.004542e+00   0.000000e+00   4.571482e+01   -6.902270e+01  1.839506e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.746747e-18  
20        -3.907480e+00  1.003031e+00   0.000000e+00   4.570409e+01   -6.900636e+01  1.839175e+01   0.000000e+00   0.000000e+00   0.000000e+00   -6.840830e-18 
21        -3.906681e+00  1.001585e+00   0.000000e+00   4.569453e+01   -6.899175e+01  1.838896e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.456795e-18  
22        -3.906021e+00  1.000279e+00   0.000000e+00   4.568576e+01   -6.897834e+01  1.838628e+01   0.000000e+00   0.000000e+00   0.000000e+00   -6.258461e-18 
23        -3.905619e+00  9.991611e-01   0.000000e+00   4.567732e+01   -6.896540e+01  1.838329e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.924425e-18  
24        -3.905556e+00  9.982549e-01   0.000000e+00   4.566869e+01   -6.895215e+01  1.837964e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.043405e-19  
25        -3.905877e+00  9.975573e-01   0.000000e+00   4.565939e+01   -6.893787e+01  1.837505e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.851364e-19 
26        -3.906586e+00  9.970460e-01   0.000000e+00   4.564906e+01   -6.892203e+01  1.836933e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.366026e-19  
27        -3.907661e+00  9.966866e-01   0.000000e+00   4.563746e+01   -6.890425e+01  1.836244e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.340392e-18 
28        -3.909055e+00  9.964396e-01   0.000000e+00   4.562447e+01   -6.888438e+01  1.835441e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.363191e-19 
29        -3.910710e+00  9.962657e-01   0.000000e+00   4.561013e+01   -6.886246e+01  1.834535e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.209701e-19  
30        -3.912560e+00  9.961290e-01   0.000000e+00   4.559456e+01   -6.883868e+01  1.833542e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.211058e-18 
31        -3.914539e+00  9.960002e-01   0.000000e+00   4.557798e+01   -6.881336e+01  1.832485e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.218956e-18  
32        -3.916583e+00  9.958568e-01   0.000000e+00   4.556063e+01   -6.878691e+01  1.831384e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.115926e-19 
33        -3.918637e+00  9.956842e-01   0.000000e+00   4.554283e+01   -6.875978e+01  1.830262e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.850909e-18  
34        -3.920651e+00  9.954743e-01   0.000000e+00   4.552489e+01   -6.873244e+01  1.829142e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.385055e-19 
35        -3.922585e+00  9.952248e-01   0.000000e+00   4.550711e+01   -6.870535e+01  1.828043e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.148033e-19  
36        -3.924408e+00  9.949380e-01   0.000000e+00   4.548978e+01   -6.867895e+01  1.826983e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.031274e-18 
37        -3.926094e+00  9.946194e-01   0.000000e+00   4.547315e+01   -6.865365e+01  1.825978e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.086061e-19  
38        -3.927625e+00  9.942767e-01   0.000000e+00   4.545747e+01   -6.862979e+01  1.825041e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.723751e-19  
39        -3.928987e+00  9.939184e-01   0.000000e+00   4.544294e+01   -6.860768e+01  1.824183e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.129122e-18  
40        -3.930172e+00  9.935537e-01   0.000000e+00   4.542973e+01   -6.858758e+01  1.823413e+01   0.000000e+00   0.000000e+00   0.000000e+00   -7.674602e-18 
