-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.662331e+00  5.039618e-01   0.000000e+00   2.326739e+01   -3.187234e+01  6.438659e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.662868e+00  5.046520e-01   0.000000e+00   2.327332e+01   -3.188048e+01  6.439647e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.006394e-20 
2         -1.663418e+00  5.054484e-01   0.000000e+00   2.328044e+01   -3.189027e+01  6.440960e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.465402e-19  
3         -1.663899e+00  5.062987e-01   0.000000e+00   2.328883e+01   -3.190179e+01  6.442760e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.534629e-19  
4         -1.664246e+00  5.071546e-01   0.000000e+00   2.329850e+01   -3.191507e+01  6.445168e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.454963e-19 
5         -1.664414e+00  5.079799e-01   0.000000e+00   2.330946e+01   -3.193012e+01  6.448265e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.602865e-18 
6         -1.664379e+00  5.087519e-01   0.000000e+00   2.332166e+01   -3.194687e+01  6.452084e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.115546e-19  
7         -1.664135e+00  5.094591e-01   0.000000e+00   2.333505e+01   -3.196528e+01  6.456631e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.181977e-19 
8         -1.663684e+00  5.100980e-01   0.000000e+00   2.334957e+01   -3.198523e+01  6.461881e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.389103e-18  
9         -1.663041e+00  5.106714e-01   0.000000e+00   2.336512e+01   -3.200662e+01  6.467785e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.100026e-18 
10        -1.662226e+00  5.111853e-01   0.000000e+00   2.338159e+01   -3.202928e+01  6.474278e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.039726e-18  
11        -1.661257e+00  5.116467e-01   0.000000e+00   2.339887e+01   -3.205307e+01  6.481293e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.152423e-18 
12        -1.660151e+00  5.120611e-01   0.000000e+00   2.341687e+01   -3.207786e+01  6.488776e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.572679e-18  
13        -1.658918e+00  5.124317e-01   0.000000e+00   2.343551e+01   -3.210354e+01  6.496681e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.826775e-18 
14        -1.657566e+00  5.127597e-01   0.000000e+00   2.345473e+01   -3.213003e+01  6.504971e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.847682e-18  
15        -1.656104e+00  5.130462e-01   0.000000e+00   2.347448e+01   -3.215724e+01  6.513614e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.122823e-18 
16        -1.654545e+00  5.132949e-01   0.000000e+00   2.349470e+01   -3.218511e+01  6.522571e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.862157e-18  
17        -1.652913e+00  5.135139e-01   0.000000e+00   2.351532e+01   -3.221353e+01  6.531781e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.992158e-18 
18        -1.651239e+00  5.137159e-01   0.000000e+00   2.353625e+01   -3.224236e+01  6.541157e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.566105e-18  
19        -1.649560e+00  5.139164e-01   0.000000e+00   2.355732e+01   -3.227138e+01  6.550584e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.168416e-18 
20        -1.647920e+00  5.141312e-01   0.000000e+00   2.357832e+01   -3.230029e+01  6.559925e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.042249e-18  
21        -1.646357e+00  5.143736e-01   0.000000e+00   2.359900e+01   -3.232876e+01  6.569034e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.349339e-18 
22        -1.644908e+00  5.146527e-01   0.000000e+00   2.361909e+01   -3.235642e+01  6.577768e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.073993e-18  
23        -1.643600e+00  5.149726e-01   0.000000e+00   2.363833e+01   -3.238290e+01  6.585993e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.868655e-18 
24        -1.642453e+00  5.153328e-01   0.000000e+00   2.365646e+01   -3.240784e+01  6.593597e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.522477e-18  
25        -1.641479e+00  5.157281e-01   0.000000e+00   2.367324e+01   -3.243094e+01  6.600490e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.266867e-18 
26        -1.640682e+00  5.161506e-01   0.000000e+00   2.368850e+01   -3.245195e+01  6.606610e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.725467e-18 
27        -1.640058e+00  5.165902e-01   0.000000e+00   2.370210e+01   -3.247067e+01  6.611917e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.311382e-19  
28        -1.639601e+00  5.170361e-01   0.000000e+00   2.371395e+01   -3.248698e+01  6.616394e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.273806e-19 
29        -1.639300e+00  5.174775e-01   0.000000e+00   2.372397e+01   -3.250079e+01  6.620043e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.899751e-18  
30        -1.639142e+00  5.179040e-01   0.000000e+00   2.373218e+01   -3.251210e+01  6.622881e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.392892e-18  
31        -1.639113e+00  5.183067e-01   0.000000e+00   2.373856e+01   -3.252092e+01  6.624937e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.112857e-20 
32        -1.639200e+00  5.186780e-01   0.000000e+00   2.374318e+01   -3.252731e+01  6.626247e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.938705e-19  
33        -1.639388e+00  5.190117e-01   0.000000e+00   2.374609e+01   -3.253134e+01  6.626854e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.331341e-18  
34        -1.639665e+00  5.193033e-01   0.000000e+00   2.374737e+01   -3.253314e+01  6.626803e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.934001e-18 
35        -1.640018e+00  5.195496e-01   0.000000e+00   2.374710e+01   -3.253281e+01  6.626141e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.729337e-18  
36        -1.640437e+00  5.197487e-01   0.000000e+00   2.374538e+01   -3.253048e+01  6.624915e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.021773e-18 
37        -1.640912e+00  5.198996e-01   0.000000e+00   2.374231e+01   -3.252630e+01  6.623173e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.496385e-18  
38        -1.641434e+00  5.200025e-01   0.000000e+00   2.373798e+01   -3.252038e+01  6.620958e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.140652e-18 
39        -1.641996e+00  5.200579e-01   0.000000e+00   2.373250e+01   -3.251287e+01  6.618315e+00   0.000000e+00   0.000000e+00   0.000000e+00   -9.696043e-19 
40        -1.642590e+00  5.200671e-01   0.000000e+00   2.372596e+01   -3.250390e+01  6.615285e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.106987e-19  
41        -1.643210e+00  5.200317e-01   0.000000e+00   2.371846e+01   -3.249361e+01  6.611909e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.954501e-20 
42        -1.643851e+00  5.199537e-01   0.000000e+00   2.371008e+01   -3.248211e+01  6.608226e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.416556e-19  
