-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.908951e+00  5.533006e-01   0.000000e+00   2.560156e+01   -3.552228e+01  7.458468e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.909610e+00  5.541252e-01   0.000000e+00   2.560815e+01   -3.553145e+01  7.459559e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.416301e-19  
2         -1.910285e+00  5.550770e-01   0.000000e+00   2.561609e+01   -3.554248e+01  7.461032e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.833747e-20  
3         -1.910871e+00  5.560889e-01   0.000000e+00   2.562546e+01   -3.555550e+01  7.463088e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.537441e-19 
4         -1.911286e+00  5.571000e-01   0.000000e+00   2.563627e+01   -3.557054e+01  7.465881e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.443405e-19  
5         -1.911479e+00  5.580661e-01   0.000000e+00   2.564851e+01   -3.558756e+01  7.469500e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.644862e-19  
6         -1.911423e+00  5.589606e-01   0.000000e+00   2.566214e+01   -3.560650e+01  7.473983e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.487136e-18 
7         -1.911112e+00  5.597714e-01   0.000000e+00   2.567708e+01   -3.562729e+01  7.479327e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.947565e-18  
8         -1.910554e+00  5.604958e-01   0.000000e+00   2.569326e+01   -3.564980e+01  7.485497e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.499960e-18  
9         -1.909767e+00  5.611385e-01   0.000000e+00   2.571055e+01   -3.567389e+01  7.492429e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.138242e-18 
10        -1.908779e+00  5.617083e-01   0.000000e+00   2.572884e+01   -3.569936e+01  7.500036e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.782859e-18  
11        -1.907615e+00  5.622149e-01   0.000000e+00   2.574798e+01   -3.572604e+01  7.508234e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.829324e-19 
12        -1.906295e+00  5.626660e-01   0.000000e+00   2.576786e+01   -3.575377e+01  7.516951e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.470388e-18  
13        -1.904834e+00  5.630663e-01   0.000000e+00   2.578838e+01   -3.578241e+01  7.526128e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.478597e-18 
14        -1.903241e+00  5.634172e-01   0.000000e+00   2.580948e+01   -3.581186e+01  7.535720e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.692207e-18 
15        -1.901525e+00  5.637191e-01   0.000000e+00   2.583109e+01   -3.584202e+01  7.545690e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.076886e-18 
16        -1.899699e+00  5.639749e-01   0.000000e+00   2.585316e+01   -3.587283e+01  7.556000e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.691176e-18  
17        -1.897787e+00  5.641927e-01   0.000000e+00   2.587563e+01   -3.590420e+01  7.566587e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.590209e-18 
18        -1.895824e+00  5.643869e-01   0.000000e+00   2.589840e+01   -3.593596e+01  7.577357e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.521160e-18  
19        -1.893856e+00  5.645761e-01   0.000000e+00   2.592129e+01   -3.596790e+01  7.588178e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.220367e-17 
20        -1.891932e+00  5.647800e-01   0.000000e+00   2.594409e+01   -3.599969e+01  7.598892e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.204858e-18  
21        -1.890102e+00  5.650156e-01   0.000000e+00   2.596650e+01   -3.603094e+01  7.609322e+00   0.000000e+00   0.000000e+00   0.000000e+00   -8.850748e-18 
22        -1.888410e+00  5.652949e-01   0.000000e+00   2.598823e+01   -3.606123e+01  7.619293e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.558514e-18  
23        -1.886891e+00  5.656238e-01   0.000000e+00   2.600896e+01   -3.609012e+01  7.628643e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.228760e-18 
24        -1.885569e+00  5.660020e-01   0.000000e+00   2.602839e+01   -3.611719e+01  7.637231e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.276891e-18  
25        -1.884459e+00  5.664235e-01   0.000000e+00   2.604626e+01   -3.614209e+01  7.644950e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.641031e-18 
26        -1.883565e+00  5.668787e-01   0.000000e+00   2.606234e+01   -3.616451e+01  7.651722e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.221998e-18  
27        -1.882884e+00  5.673552e-01   0.000000e+00   2.607649e+01   -3.618423e+01  7.657500e+00   0.000000e+00   0.000000e+00   0.000000e+00   -9.299747e-18 
