
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.900000e+01 * a0, G = 1.419221e+04, G * par = 2.838443e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.393671e+00
     Dipolar cutoff Rcut = 6.782670e+00, Lcut = 2.145557e+02

QF = 1: h2 = 1.782895e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.124988e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 3.352433e+00, DY = 1.059792e-01, DZ = 1.059792e-01
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 5.615797e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         2.166215e+01   2.164081e+01   6.797035e-01   6.797035e-01  
1         2.166214e+01   2.164081e+01   6.795773e-01   6.795773e-01  
2         2.166213e+01   2.164081e+01   6.794308e-01   6.794308e-01  
3         2.166212e+01   2.164081e+01   6.792642e-01   6.792642e-01  
4         2.166210e+01   2.164081e+01   6.790779e-01   6.790779e-01  
5         2.166209e+01   2.164080e+01   6.788724e-01   6.788724e-01  
6         2.166207e+01   2.164080e+01   6.786485e-01   6.786485e-01  
7         2.166205e+01   2.164080e+01   6.784070e-01   6.784070e-01  
8         2.166203e+01   2.164079e+01   6.781492e-01   6.781492e-01  
9         2.166201e+01   2.164079e+01   6.778761e-01   6.778761e-01  
10        2.166199e+01   2.164078e+01   6.775893e-01   6.775893e-01  
11        2.166196e+01   2.164078e+01   6.772903e-01   6.772903e-01  
12        2.166194e+01   2.164077e+01   6.769809e-01   6.769809e-01  
13        2.166191e+01   2.164077e+01   6.766626e-01   6.766626e-01  
14        2.166189e+01   2.164076e+01   6.763376e-01   6.763376e-01  
15        2.166186e+01   2.164075e+01   6.760076e-01   6.760076e-01  
16        2.166183e+01   2.164075e+01   6.756749e-01   6.756749e-01  
17        2.166180e+01   2.164074e+01   6.753415e-01   6.753415e-01  
18        2.166178e+01   2.164073e+01   6.750096e-01   6.750096e-01  
19        2.166175e+01   2.164072e+01   6.746815e-01   6.746815e-01  
20        2.166172e+01   2.164072e+01   6.743594e-01   6.743594e-01  
21        2.166170e+01   2.164071e+01   6.740455e-01   6.740455e-01  
22        2.166167e+01   2.164070e+01   6.737421e-01   6.737421e-01  
23        2.166164e+01   2.164070e+01   6.734511e-01   6.734511e-01  
24        2.166162e+01   2.164069e+01   6.731746e-01   6.731746e-01  
25        2.166160e+01   2.164068e+01   6.729143e-01   6.729143e-01  
