
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.000000e+01 * a0, G = 1.257538e+04, G * par = 2.515076e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.572857e+00
     Dipolar cutoffs Rcut = 4.976978e+00, Lcut = 1.711756e+02

QF = 1, QDEPL = 0: h2 = 1.593143e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.987400e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.674619e+00, DY = 7.776528e-02, DZ = 7.776528e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 5000 (NSNAP = 2000)
                     DT = 3.023719e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.50096655652e+05   0.000000e+00   -6.226092e+00  1.703223e+01  
1         1.50096654461e+05   0.000000e+00   -6.230025e+00  1.703222e+01  
2         1.50096652786e+05   0.000000e+00   -6.234017e+00  1.703221e+01  
3         1.50096651621e+05   0.000000e+00   -6.237185e+00  1.703221e+01  
4         1.50096647759e+05   0.000000e+00   -6.239022e+00  1.703220e+01  
5         1.50096644571e+05   0.000000e+00   -6.239362e+00  1.703218e+01  
6         1.50096638414e+05   0.000000e+00   -6.238246e+00  1.703217e+01  
7         1.50096632629e+05   0.000000e+00   -6.235819e+00  1.703216e+01  
8         1.50096624316e+05   0.000000e+00   -6.232243e+00  1.703214e+01  
9         1.50096616507e+05   0.000000e+00   -6.227700e+00  1.703213e+01  
10        1.50096606501e+05   0.000000e+00   -6.222416e+00  1.703211e+01  
11        1.50096597524e+05   0.000000e+00   -6.216594e+00  1.703209e+01  
12        1.50096587155e+05   0.000000e+00   -6.210376e+00  1.703207e+01  
13        1.50096576610e+05   0.000000e+00   -6.203868e+00  1.703206e+01  
14        1.50096565620e+05   0.000000e+00   -6.197149e+00  1.703204e+01  
15        1.50096555968e+05   0.000000e+00   -6.190237e+00  1.703202e+01  
16        1.50096543249e+05   0.000000e+00   -6.183087e+00  1.703201e+01  
17        1.50096530776e+05   0.000000e+00   -6.175652e+00  1.703199e+01  
18        1.50096518138e+05   0.000000e+00   -6.167966e+00  1.703197e+01  
19        1.50096504656e+05   0.000000e+00   -6.160181e+00  1.703196e+01  
20        1.50096490224e+05   0.000000e+00   -6.152552e+00  1.703195e+01  
21        1.50096475419e+05   0.000000e+00   -6.145392e+00  1.703193e+01  
22        1.50096458898e+05   0.000000e+00   -6.139009e+00  1.703192e+01  
23        1.50096441980e+05   0.000000e+00   -6.133661e+00  1.703191e+01  
24        1.50096423477e+05   0.000000e+00   -6.129525e+00  1.703191e+01  
25        1.50096403994e+05   0.000000e+00   -6.126688e+00  1.703190e+01  
26        1.50096383418e+05   0.000000e+00   -6.125154e+00  1.703190e+01  
27        1.50096361366e+05   0.000000e+00   -6.124865e+00  1.703190e+01  
28        1.50096338624e+05   0.000000e+00   -6.125713e+00  1.703190e+01  
29        1.50096314137e+05   0.000000e+00   -6.127565e+00  1.703191e+01  
30        1.50096289261e+05   0.000000e+00   -6.130276e+00  1.703191e+01  
31        1.50096262562e+05   0.000000e+00   -6.133699e+00  1.703192e+01  
32        1.50096235613e+05   0.000000e+00   -6.137700e+00  1.703193e+01  
33        1.50096206761e+05   0.000000e+00   -6.142152e+00  1.703195e+01  
34        1.50096177601e+05   0.000000e+00   -6.146949e+00  1.703196e+01  
35        1.50096146581e+05   0.000000e+00   -6.151999e+00  1.703198e+01  
36        1.50096115316e+05   0.000000e+00   -6.157224e+00  1.703199e+01  
37        1.50096082359e+05   0.000000e+00   -6.162558e+00  1.703201e+01  
38        1.50096049086e+05   0.000000e+00   -6.167945e+00  1.703203e+01  
39        1.50096014209e+05   0.000000e+00   -6.173335e+00  1.703205e+01  
40        1.50095979047e+05   0.000000e+00   -6.178686e+00  1.703208e+01  
41        1.50095942457e+05   0.000000e+00   -6.183958e+00  1.703210e+01  
42        1.50095905557e+05   0.000000e+00   -6.189117e+00  1.703212e+01  
43        1.50095867370e+05   0.000000e+00   -6.194132e+00  1.703215e+01  
44        1.50095828768e+05   0.000000e+00   -6.198974e+00  1.703217e+01  
45        1.50095788852e+05   0.000000e+00   -6.203618e+00  1.703219e+01  
46        1.50095748536e+05   0.000000e+00   -6.208041e+00  1.703222e+01  
47        1.50095707318e+05   0.000000e+00   -6.212223e+00  1.703224e+01  
48        1.50095665982e+05   0.000000e+00   -6.216146e+00  1.703227e+01  
49        1.50095623928e+05   0.000000e+00   -6.219792e+00  1.703229e+01  
50        1.50095581647e+05   0.000000e+00   -6.223146e+00  1.703231e+01  
51        1.50095538675e+05   0.000000e+00   -6.226195e+00  1.703233e+01  
52        1.50095495490e+05   0.000000e+00   -6.228926e+00  1.703235e+01  
53        1.50095451662e+05   0.000000e+00   -6.231329e+00  1.703237e+01  
54        1.50095407650e+05   0.000000e+00   -6.233397e+00  1.703239e+01  
55        1.50095363191e+05   0.000000e+00   -6.235124e+00  1.703241e+01  
56        1.50095318635e+05   0.000000e+00   -6.236504e+00  1.703243e+01  
57        1.50095273775e+05   0.000000e+00   -6.237537e+00  1.703244e+01  
58        1.50095228924e+05   0.000000e+00   -6.238223e+00  1.703246e+01  
59        1.50095183883e+05   0.000000e+00   -6.238562e+00  1.703247e+01  
60        1.50095138989e+05   0.000000e+00   -6.238559e+00  1.703248e+01  
61        1.50095094222e+05   0.000000e+00   -6.238219e+00  1.703249e+01  
62        1.50095049622e+05   0.000000e+00   -6.237553e+00  1.703250e+01  
63        1.50095005041e+05   0.000000e+00   -6.236572e+00  1.703251e+01  
64        1.50094960685e+05   0.000000e+00   -6.235288e+00  1.703252e+01  
65        1.50094916698e+05   0.000000e+00   -6.233712e+00  1.703252e+01  
66        1.50094872982e+05   0.000000e+00   -6.231854e+00  1.703253e+01  
67        1.50094829663e+05   0.000000e+00   -6.229729e+00  1.703253e+01  
68        1.50094786542e+05   0.000000e+00   -6.227356e+00  1.703253e+01  
69        1.50094743867e+05   0.000000e+00   -6.224763e+00  1.703254e+01  
70        1.50094701444e+05   0.000000e+00   -6.221976e+00  1.703254e+01  
71        1.50094659509e+05   0.000000e+00   -6.219018e+00  1.703254e+01  
72        1.50094617814e+05   0.000000e+00   -6.215912e+00  1.703254e+01  
73        1.50094576780e+05   0.000000e+00   -6.212673e+00  1.703254e+01  
74        1.50094535859e+05   0.000000e+00   -6.209317e+00  1.703254e+01  
75        1.50094495594e+05   0.000000e+00   -6.205858e+00  1.703254e+01  
76        1.50094455529e+05   0.000000e+00   -6.202315e+00  1.703253e+01  
77        1.50094416039e+05   0.000000e+00   -6.198723e+00  1.703253e+01  
78        1.50094376715e+05   0.000000e+00   -6.195132e+00  1.703253e+01  
79        1.50094337879e+05   0.000000e+00   -6.191591e+00  1.703253e+01  
80        1.50094299076e+05   0.000000e+00   -6.188131e+00  1.703253e+01  
81        1.50094260885e+05   0.000000e+00   -6.184762e+00  1.703253e+01  
82        1.50094222525e+05   0.000000e+00   -6.181484e+00  1.703253e+01  
83        1.50094184670e+05   0.000000e+00   -6.178311e+00  1.703253e+01  
84        1.50094146683e+05   0.000000e+00   -6.175271e+00  1.703253e+01  
85        1.50094108990e+05   0.000000e+00   -6.172393e+00  1.703254e+01  
86        1.50094071047e+05   0.000000e+00   -6.169699e+00  1.703254e+01  
87        1.50094033042e+05   0.000000e+00   -6.167209e+00  1.703255e+01  
88        1.50093994637e+05   0.000000e+00   -6.164935e+00  1.703255e+01  
89        1.50093955905e+05   0.000000e+00   -6.162880e+00  1.703256e+01  
90        1.50093916125e+05   0.000000e+00   -6.161043e+00  1.703257e+01  
91        1.50093875804e+05   0.000000e+00   -6.159442e+00  1.703258e+01  
