
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 8.900000e+01 * a0, G = 1.598870e+04, G * par = 3.197739e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.237079e+00
     Dipolar cutoffs Rcut = 1.112924e+01, Lcut = 3.020498e+02

QF = 1, QDEPL = 0: h2 = 2.013402e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 3.457960e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 4.719528e+00, DY = 1.738944e-01, DZ = 1.738944e-01
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 2500 (NSNAP = 1250)
                     DT = 1.511963e-02

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.36574891895e+05   0.000000e+00   -3.994395e-01  2.710910e+01  
1         1.36574890900e+05   0.000000e+00   -3.995197e-01  2.710909e+01  
2         1.36574888382e+05   0.000000e+00   -3.996214e-01  2.710908e+01  
3         1.36574884356e+05   0.000000e+00   -3.997343e-01  2.710908e+01  
4         1.36574878845e+05   0.000000e+00   -3.998481e-01  2.710909e+01  
5         1.36574871876e+05   0.000000e+00   -3.999538e-01  2.710910e+01  
6         1.36574863487e+05   0.000000e+00   -4.000440e-01  2.710911e+01  
7         1.36574853714e+05   0.000000e+00   -4.001134e-01  2.710913e+01  
8         1.36574842605e+05   0.000000e+00   -4.001583e-01  2.710916e+01  
9         1.36574830203e+05   0.000000e+00   -4.001761e-01  2.710919e+01  
10        1.36574816559e+05   0.000000e+00   -4.001653e-01  2.710923e+01  
11        1.36574801720e+05   0.000000e+00   -4.001248e-01  2.710927e+01  
12        1.36574785738e+05   0.000000e+00   -4.000546e-01  2.710931e+01  
13        1.36574768660e+05   0.000000e+00   -3.999557e-01  2.710936e+01  
14        1.36574750536e+05   0.000000e+00   -3.998306e-01  2.710942e+01  
15        1.36574731417e+05   0.000000e+00   -3.996833e-01  2.710948e+01  
16        1.36574711350e+05   0.000000e+00   -3.995189e-01  2.710955e+01  
17        1.36574690386e+05   0.000000e+00   -3.993434e-01  2.710962e+01  
18        1.36574668575e+05   0.000000e+00   -3.991630e-01  2.710970e+01  
19        1.36574645968e+05   0.000000e+00   -3.989836e-01  2.710979e+01  
20        1.36574622616e+05   0.000000e+00   -3.988107e-01  2.710988e+01  
21        1.36574598574e+05   0.000000e+00   -3.986488e-01  2.710998e+01  
22        1.36574573897e+05   0.000000e+00   -3.985014e-01  2.711008e+01  
23        1.36574548643e+05   0.000000e+00   -3.983711e-01  2.711019e+01  
24        1.36574522871e+05   0.000000e+00   -3.982595e-01  2.711031e+01  
25        1.36574496642e+05   0.000000e+00   -3.981673e-01  2.711043e+01  
26        1.36574470020e+05   0.000000e+00   -3.980946e-01  2.711056e+01  
27        1.36574443069e+05   0.000000e+00   -3.980409e-01  2.711070e+01  
28        1.36574415857e+05   0.000000e+00   -3.980053e-01  2.711085e+01  
29        1.36574388450e+05   0.000000e+00   -3.979867e-01  2.711100e+01  
30        1.36574360918e+05   0.000000e+00   -3.979837e-01  2.711115e+01  
31        1.36574333329e+05   0.000000e+00   -3.979948e-01  2.711132e+01  
32        1.36574305755e+05   0.000000e+00   -3.980185e-01  2.711149e+01  
33        1.36574278263e+05   0.000000e+00   -3.980535e-01  2.711167e+01  
34        1.36574250924e+05   0.000000e+00   -3.980983e-01  2.711186e+01  
35        1.36574223807e+05   0.000000e+00   -3.981516e-01  2.711205e+01  
36        1.36574196980e+05   0.000000e+00   -3.982121e-01  2.711225e+01  
37        1.36574170511e+05   0.000000e+00   -3.982788e-01  2.711246e+01  
38        1.36574144466e+05   0.000000e+00   -3.983505e-01  2.711268e+01  
39        1.36574118911e+05   0.000000e+00   -3.984264e-01  2.711290e+01  
40        1.36574093910e+05   0.000000e+00   -3.985055e-01  2.711313e+01  
41        1.36574069525e+05   0.000000e+00   -3.985872e-01  2.711337e+01  
42        1.36574045820e+05   0.000000e+00   -3.986707e-01  2.711362e+01  
43        1.36574022856e+05   0.000000e+00   -3.987554e-01  2.711387e+01  
44        1.36574000692e+05   0.000000e+00   -3.988408e-01  2.711413e+01  
45        1.36573979385e+05   0.000000e+00   -3.989263e-01  2.711440e+01  
46        1.36573958987e+05   0.000000e+00   -3.990116e-01  2.711467e+01  
47        1.36573939552e+05   0.000000e+00   -3.990962e-01  2.711495e+01  
48        1.36573921133e+05   0.000000e+00   -3.991798e-01  2.711524e+01  
49        1.36573903783e+05   0.000000e+00   -3.992622e-01  2.711554e+01  
50        1.36573887552e+05   0.000000e+00   -3.993431e-01  2.711584e+01  
51        1.36573872490e+05   0.000000e+00   -3.994222e-01  2.711615e+01  
52        1.36573858647e+05   0.000000e+00   -3.994994e-01  2.711647e+01  
53        1.36573846068e+05   0.000000e+00   -3.995745e-01  2.711679e+01  
54        1.36573834800e+05   0.000000e+00   -3.996474e-01  2.711713e+01  
55        1.36573824885e+05   0.000000e+00   -3.997180e-01  2.711747e+01  
56        1.36573816364e+05   0.000000e+00   -3.997862e-01  2.711781e+01  
57        1.36573809275e+05   0.000000e+00   -3.998519e-01  2.711816e+01  
58        1.36573803656e+05   0.000000e+00   -3.999151e-01  2.711853e+01  
59        1.36573799541e+05   0.000000e+00   -3.999758e-01  2.711889e+01  
60        1.36573796962e+05   0.000000e+00   -4.000338e-01  2.711927e+01  
61        1.36573795953e+05   0.000000e+00   -4.000893e-01  2.711965e+01  
62        1.36573796541e+05   0.000000e+00   -4.001421e-01  2.712004e+01  
63        1.36573798757e+05   0.000000e+00   -4.001924e-01  2.712043e+01  
64        1.36573802625e+05   0.000000e+00   -4.002400e-01  2.712083e+01  
65        1.36573808173e+05   0.000000e+00   -4.002852e-01  2.712124e+01  
66        1.36573815424e+05   0.000000e+00   -4.003278e-01  2.712166e+01  
67        1.36573824402e+05   0.000000e+00   -4.003680e-01  2.712208e+01  
68        1.36573835127e+05   0.000000e+00   -4.004057e-01  2.712251e+01  
69        1.36573847621e+05   0.000000e+00   -4.004410e-01  2.712294e+01  
70        1.36573861902e+05   0.000000e+00   -4.004740e-01  2.712339e+01  
71        1.36573877988e+05   0.000000e+00   -4.005047e-01  2.712383e+01  
72        1.36573895896e+05   0.000000e+00   -4.005332e-01  2.712429e+01  
73        1.36573915640e+05   0.000000e+00   -4.005597e-01  2.712475e+01  
74        1.36573937236e+05   0.000000e+00   -4.005841e-01  2.712522e+01  
75        1.36573960695e+05   0.000000e+00   -4.006065e-01  2.712570e+01  
76        1.36573986030e+05   0.000000e+00   -4.006269e-01  2.712618e+01  
77        1.36574013252e+05   0.000000e+00   -4.006454e-01  2.712667e+01  
78        1.36574042369e+05   0.000000e+00   -4.006620e-01  2.712716e+01  
79        1.36574073390e+05   0.000000e+00   -4.006767e-01  2.712766e+01  
80        1.36574106321e+05   0.000000e+00   -4.006897e-01  2.712817e+01  
81        1.36574141170e+05   0.000000e+00   -4.007012e-01  2.712869e+01  
82        1.36574177941e+05   0.000000e+00   -4.007112e-01  2.712921e+01  
83        1.36574216638e+05   0.000000e+00   -4.007200e-01  2.712974e+01  
84        1.36574257263e+05   0.000000e+00   -4.007277e-01  2.713027e+01  
85        1.36574299819e+05   0.000000e+00   -4.007343e-01  2.713081e+01  
86        1.36574344307e+05   0.000000e+00   -4.007396e-01  2.713136e+01  
87        1.36574390727e+05   0.000000e+00   -4.007436e-01  2.713191e+01  
88        1.36574439076e+05   0.000000e+00   -4.007462e-01  2.713247e+01  
89        1.36574489354e+05   0.000000e+00   -4.007472e-01  2.713304e+01  
90        1.36574541557e+05   0.000000e+00   -4.007468e-01  2.713361e+01  
91        1.36574595682e+05   0.000000e+00   -4.007452e-01  2.713419e+01  
92        1.36574651723e+05   0.000000e+00   -4.007425e-01  2.713477e+01  
93        1.36574709677e+05   0.000000e+00   -4.007391e-01  2.713536e+01  
94        1.36574769536e+05   0.000000e+00   -4.007354e-01  2.713596e+01  
95        1.36574831294e+05   0.000000e+00   -4.007312e-01  2.713657e+01  
96        1.36574894943e+05   0.000000e+00   -4.007268e-01  2.713718e+01  
97        1.36574960476e+05   0.000000e+00   -4.007220e-01  2.713779e+01  
98        1.36575027881e+05   0.000000e+00   -4.007167e-01  2.713842e+01  
99        1.36575097151e+05   0.000000e+00   -4.007108e-01  2.713905e+01  
100       1.36575168273e+05   0.000000e+00   -4.007043e-01  2.713968e+01  
101       1.36575241239e+05   0.000000e+00   -4.006973e-01  2.714032e+01  
102       1.36575316035e+05   0.000000e+00   -4.006899e-01  2.714097e+01  
103       1.36575392649e+05   0.000000e+00   -4.006823e-01  2.714163e+01  
104       1.36575471065e+05   0.000000e+00   -4.006746e-01  2.714229e+01  
105       1.36575551269e+05   0.000000e+00   -4.006670e-01  2.714296e+01  
106       1.36575633256e+05   0.000000e+00   -4.006591e-01  2.714363e+01  
107       1.36575717017e+05   0.000000e+00   -4.006509e-01  2.714431e+01  
108       1.36575802531e+05   0.000000e+00   -4.006421e-01  2.714499e+01  
109       1.36575889771e+05   0.000000e+00   -4.006324e-01  2.714569e+01  
110       1.36575978717e+05   0.000000e+00   -4.006217e-01  2.714639e+01  
111       1.36576069367e+05   0.000000e+00   -4.006099e-01  2.714709e+01  
112       1.36576161718e+05   0.000000e+00   -4.005970e-01  2.714780e+01  
113       1.36576255754e+05   0.000000e+00   -4.005831e-01  2.714852e+01  
114       1.36576351449e+05   0.000000e+00   -4.005685e-01  2.714924e+01  
115       1.36576448774e+05   0.000000e+00   -4.005533e-01  2.714997e+01  
116       1.36576547704e+05   0.000000e+00   -4.005377e-01  2.715071e+01  
117       1.36576648222e+05   0.000000e+00   -4.005223e-01  2.715145e+01  
118       1.36576750321e+05   0.000000e+00   -4.005076e-01  2.715220e+01  
119       1.36576853999e+05   0.000000e+00   -4.004942e-01  2.715295e+01  
120       1.36576959239e+05   0.000000e+00   -4.004828e-01  2.715372e+01  
121       1.36577066013e+05   0.000000e+00   -4.004740e-01  2.715448e+01  
122       1.36577174291e+05   0.000000e+00   -4.004681e-01  2.715526e+01  
123       1.36577284051e+05   0.000000e+00   -4.004653e-01  2.715604e+01  
124       1.36577395277e+05   0.000000e+00   -4.004653e-01  2.715682e+01  
125       1.36577507955e+05   0.000000e+00   -4.004677e-01  2.715761e+01  
126       1.36577622069e+05   0.000000e+00   -4.004715e-01  2.715841e+01  
127       1.36577737603e+05   0.000000e+00   -4.004759e-01  2.715922e+01  
128       1.36577854539e+05   0.000000e+00   -4.004800e-01  2.716003e+01  
129       1.36577972856e+05   0.000000e+00   -4.004829e-01  2.716085e+01  
130       1.36578092536e+05   0.000000e+00   -4.004838e-01  2.716167e+01  
131       1.36578213560e+05   0.000000e+00   -4.004820e-01  2.716250e+01  
132       1.36578335908e+05   0.000000e+00   -4.004770e-01  2.716334e+01  
133       1.36578459563e+05   0.000000e+00   -4.004684e-01  2.716418e+01  
134       1.36578584505e+05   0.000000e+00   -4.004560e-01  2.716503e+01  
