-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -6.410086e-01  2.660489e-01   0.000000e+00   1.184353e+01   -1.505746e+01  2.306868e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -6.411342e-01  2.662670e-01   0.000000e+00   1.184667e+01   -1.506147e+01  2.307401e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.841651e-20 
2         -6.412623e-01  2.665185e-01   0.000000e+00   1.185039e+01   -1.506623e+01  2.308061e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.805478e-19  
3         -6.413755e-01  2.667931e-01   0.000000e+00   1.185472e+01   -1.507177e+01  2.308881e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.314043e-19  
4         -6.414582e-01  2.670802e-01   0.000000e+00   1.185968e+01   -1.507811e+01  2.309894e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.365133e-19  
5         -6.414979e-01  2.673707e-01   0.000000e+00   1.186526e+01   -1.508526e+01  2.311122e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.998724e-19 
6         -6.414855e-01  2.676577e-01   0.000000e+00   1.187148e+01   -1.509321e+01  2.312581e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.152920e-18  
7         -6.414159e-01  2.679363e-01   0.000000e+00   1.187831e+01   -1.510194e+01  2.314279e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.618731e-18 
8         -6.412870e-01  2.682036e-01   0.000000e+00   1.188574e+01   -1.511145e+01  2.316215e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.362657e-18  
9         -6.410992e-01  2.684582e-01   0.000000e+00   1.189374e+01   -1.512168e+01  2.318383e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.269053e-18 
10        -6.408539e-01  2.686997e-01   0.000000e+00   1.190228e+01   -1.513260e+01  2.320774e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.356853e-18  
11        -6.405529e-01  2.689279e-01   0.000000e+00   1.191133e+01   -1.514419e+01  2.323380e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.616806e-18 
12        -6.401987e-01  2.691431e-01   0.000000e+00   1.192087e+01   -1.515640e+01  2.326190e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.296124e-18  
13        -6.397946e-01  2.693460e-01   0.000000e+00   1.193087e+01   -1.516921e+01  2.329192e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.779594e-18 
14        -6.393457e-01  2.695381e-01   0.000000e+00   1.194131e+01   -1.518257e+01  2.332372e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.149392e-18  
15        -6.388593e-01  2.697218e-01   0.000000e+00   1.195214e+01   -1.519643e+01  2.335706e+00   0.000000e+00   0.000000e+00   0.000000e+00   -9.278030e-19 
16        -6.383445e-01  2.699005e-01   0.000000e+00   1.196331e+01   -1.521072e+01  2.339167e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.740169e-18  
17        -6.378124e-01  2.700781e-01   0.000000e+00   1.197474e+01   -1.522535e+01  2.342720e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.576888e-18 
18        -6.372747e-01  2.702588e-01   0.000000e+00   1.198636e+01   -1.524022e+01  2.346324e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.023327e-18  
19        -6.367431e-01  2.704462e-01   0.000000e+00   1.199806e+01   -1.525519e+01  2.349939e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.326949e-18 
20        -6.362283e-01  2.706430e-01   0.000000e+00   1.200974e+01   -1.527013e+01  2.353520e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.853896e-18  
21        -6.357394e-01  2.708510e-01   0.000000e+00   1.202128e+01   -1.528490e+01  2.357027e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.578108e-18 
22        -6.352838e-01  2.710708e-01   0.000000e+00   1.203260e+01   -1.529937e+01  2.360424e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.033994e-18  
23        -6.348670e-01  2.713017e-01   0.000000e+00   1.204357e+01   -1.531342e+01  2.363678e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.069366e-20  
24        -6.344923e-01  2.715424e-01   0.000000e+00   1.205413e+01   -1.532693e+01  2.366765e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.569697e-18  
25        -6.341615e-01  2.717908e-01   0.000000e+00   1.206419e+01   -1.533981e+01  2.369663e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.739621e-18 
26        -6.338749e-01  2.720443e-01   0.000000e+00   1.207370e+01   -1.535197e+01  2.372358e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.822562e-18  
27        -6.336317e-01  2.723001e-01   0.000000e+00   1.208260e+01   -1.536337e+01  2.374840e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.029414e-18 
28        -6.334303e-01  2.725554e-01   0.000000e+00   1.209086e+01   -1.537395e+01  2.377104e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.517995e-18  
29        -6.332683e-01  2.728075e-01   0.000000e+00   1.209845e+01   -1.538368e+01  2.379149e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.138993e-18 
30        -6.331431e-01  2.730539e-01   0.000000e+00   1.210537e+01   -1.539254e+01  2.380976e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.477691e-18  
31        -6.330519e-01  2.732922e-01   0.000000e+00   1.211161e+01   -1.540054e+01  2.382589e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.105103e-17 
32        -6.329916e-01  2.735205e-01   0.000000e+00   1.211716e+01   -1.540767e+01  2.383993e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.648398e-18  
33        -6.329595e-01  2.737371e-01   0.000000e+00   1.212206e+01   -1.541395e+01  2.385195e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.244031e-17 
34        -6.329527e-01  2.739406e-01   0.000000e+00   1.212629e+01   -1.541939e+01  2.386204e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.256434e-18  
35        -6.329687e-01  2.741301e-01   0.000000e+00   1.212989e+01   -1.542402e+01  2.387027e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.114800e-17 
36        -6.330051e-01  2.743046e-01   0.000000e+00   1.213288e+01   -1.542786e+01  2.387673e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.255651e-18  
37        -6.330595e-01  2.744636e-01   0.000000e+00   1.213527e+01   -1.543094e+01  2.388152e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.019684e-17 
38        -6.331299e-01  2.746068e-01   0.000000e+00   1.213709e+01   -1.543330e+01  2.388472e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.806728e-18  
39        -6.332145e-01  2.747339e-01   0.000000e+00   1.213837e+01   -1.543496e+01  2.388642e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.851108e-18 
40        -6.333113e-01  2.748450e-01   0.000000e+00   1.213913e+01   -1.543596e+01  2.388670e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.037004e-17  
41        -6.334190e-01  2.749400e-01   0.000000e+00   1.213940e+01   -1.543632e+01  2.388566e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.256195e-18 
42        -6.335359e-01  2.750192e-01   0.000000e+00   1.213920e+01   -1.543609e+01  2.388338e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.830214e-18  
43        -6.336608e-01  2.750829e-01   0.000000e+00   1.213857e+01   -1.543530e+01  2.387994e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.370539e-18 
44        -6.337924e-01  2.751314e-01   0.000000e+00   1.213752e+01   -1.543398e+01  2.387542e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.414234e-18  
45        -6.339297e-01  2.751651e-01   0.000000e+00   1.213608e+01   -1.543216e+01  2.386989e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.738330e-18 
46        -6.340716e-01  2.751846e-01   0.000000e+00   1.213428e+01   -1.542988e+01  2.386344e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.193860e-18  
47        -6.342173e-01  2.751902e-01   0.000000e+00   1.213214e+01   -1.542716e+01  2.385613e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.412773e-18 
48        -6.343658e-01  2.751826e-01   0.000000e+00   1.212968e+01   -1.542404e+01  2.384803e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.474482e-18  
49        -6.345164e-01  2.751622e-01   0.000000e+00   1.212694e+01   -1.542054e+01  2.383921e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.317139e-19  
50        -6.346685e-01  2.751298e-01   0.000000e+00   1.212392e+01   -1.541669e+01  2.382972e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.620138e-18 
51        -6.348214e-01  2.750859e-01   0.000000e+00   1.212066e+01   -1.541253e+01  2.381964e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.661455e-18  
52        -6.349744e-01  2.750310e-01   0.000000e+00   1.211717e+01   -1.540808e+01  2.380903e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.888918e-18 
53        -6.351272e-01  2.749659e-01   0.000000e+00   1.211348e+01   -1.540336e+01  2.379792e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.206312e-18  
54        -6.352793e-01  2.748910e-01   0.000000e+00   1.210960e+01   -1.539841e+01  2.378639e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.618723e-18 
55        -6.354301e-01  2.748071e-01   0.000000e+00   1.210555e+01   -1.539324e+01  2.377448e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.202771e-18  
56        -6.355794e-01  2.747147e-01   0.000000e+00   1.210136e+01   -1.538788e+01  2.376224e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.435534e-18 
57        -6.357268e-01  2.746144e-01   0.000000e+00   1.209703e+01   -1.538235e+01  2.374972e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.371408e-18  
58        -6.358720e-01  2.745068e-01   0.000000e+00   1.209259e+01   -1.537667e+01  2.373696e+00   0.000000e+00   0.000000e+00   0.000000e+00   -9.125638e-18 
59        -6.360147e-01  2.743925e-01   0.000000e+00   1.208805e+01   -1.537086e+01  2.372400e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.502791e-18  
60        -6.361547e-01  2.742721e-01   0.000000e+00   1.208344e+01   -1.536495e+01  2.371090e+00   0.000000e+00   0.000000e+00   0.000000e+00   -9.254937e-18 
61        -6.362917e-01  2.741461e-01   0.000000e+00   1.207875e+01   -1.535895e+01  2.369767e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.194717e-18  
62        -6.364256e-01  2.740151e-01   0.000000e+00   1.207401e+01   -1.535289e+01  2.368437e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.694934e-18 
63        -6.365561e-01  2.738797e-01   0.000000e+00   1.206923e+01   -1.534677e+01  2.367102e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.483917e-18  
64        -6.366833e-01  2.737403e-01   0.000000e+00   1.206442e+01   -1.534061e+01  2.365767e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.025347e-17 
65        -6.368068e-01  2.735976e-01   0.000000e+00   1.205960e+01   -1.533444e+01  2.364433e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.170499e-18  
66        -6.369266e-01  2.734519e-01   0.000000e+00   1.205478e+01   -1.532827e+01  2.363105e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.366084e-17 
67        -6.370426e-01  2.733037e-01   0.000000e+00   1.204997e+01   -1.532210e+01  2.361784e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.022660e-18  
68        -6.371547e-01  2.731536e-01   0.000000e+00   1.204518e+01   -1.531596e+01  2.360475e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.187531e-18 
69        -6.372629e-01  2.730019e-01   0.000000e+00   1.204042e+01   -1.530986e+01  2.359178e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.644713e-18  
70        -6.373671e-01  2.728492e-01   0.000000e+00   1.203570e+01   -1.530381e+01  2.357896e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.685665e-18 
71        -6.374674e-01  2.726958e-01   0.000000e+00   1.203102e+01   -1.529782e+01  2.356633e+00   0.000000e+00   0.000000e+00   -0.000000e+00  4.338366e-18  
72        -6.375637e-01  2.725423e-01   0.000000e+00   1.202641e+01   -1.529190e+01  2.355389e+00   0.000000e+00   0.000000e+00   0.000000e+00   -5.058877e-18 
73        -6.376559e-01  2.723889e-01   0.000000e+00   1.202186e+01   -1.528607e+01  2.354166e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.964118e-18  
74        -6.377441e-01  2.722360e-01   0.000000e+00   1.201739e+01   -1.528034e+01  2.352968e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.084718e-18 
75        -6.378281e-01  2.720840e-01   0.000000e+00   1.201299e+01   -1.527470e+01  2.351795e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.067291e-18  
