
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.200000e+01 * a0, G = 1.293468e+04, G * par = 2.586935e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.529167e+00
     Dipolar cutoffs Rcut = 5.292377e+00, Lcut = 1.798985e+02

QF = 1, QDEPL = 0: h2 = 1.633919e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.767205e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.810914e+00, DY = 8.269339e-02, DZ = 8.269339e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 2500 (NSNAP = 1250)
                     DT = 3.419098e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.50089235804e+05   0.000000e+00   -5.040979e+00  1.800694e+01  
1         1.50089235561e+05   0.000000e+00   -5.043788e+00  1.800693e+01  
2         1.50089234777e+05   0.000000e+00   -5.046611e+00  1.800692e+01  
3         1.50089234189e+05   0.000000e+00   -5.048859e+00  1.800691e+01  
4         1.50089232616e+05   0.000000e+00   -5.050177e+00  1.800690e+01  
5         1.50089230986e+05   0.000000e+00   -5.050428e+00  1.800689e+01  
6         1.50089228157e+05   0.000000e+00   -5.049620e+00  1.800688e+01  
7         1.50089225093e+05   0.000000e+00   -5.047842e+00  1.800686e+01  
8         1.50089220957e+05   0.000000e+00   -5.045201e+00  1.800685e+01  
9         1.50089216749e+05   0.000000e+00   -5.041832e+00  1.800683e+01  
10        1.50089211581e+05   0.000000e+00   -5.037895e+00  1.800681e+01  
11        1.50089206710e+05   0.000000e+00   -5.033532e+00  1.800680e+01  
12        1.50089201339e+05   0.000000e+00   -5.028849e+00  1.800678e+01  
13        1.50089195652e+05   0.000000e+00   -5.023925e+00  1.800676e+01  
14        1.50089189826e+05   0.000000e+00   -5.018811e+00  1.800674e+01  
15        1.50089184844e+05   0.000000e+00   -5.013517e+00  1.800672e+01  
16        1.50089178391e+05   0.000000e+00   -5.008022e+00  1.800670e+01  
17        1.50089171858e+05   0.000000e+00   -5.002317e+00  1.800668e+01  
18        1.50089165374e+05   0.000000e+00   -4.996455e+00  1.800666e+01  
19        1.50089158431e+05   0.000000e+00   -4.990563e+00  1.800665e+01  
20        1.50089151091e+05   0.000000e+00   -4.984830e+00  1.800663e+01  
21        1.50089143585e+05   0.000000e+00   -4.979471e+00  1.800662e+01  
22        1.50089135261e+05   0.000000e+00   -4.974695e+00  1.800660e+01  
23        1.50089126748e+05   0.000000e+00   -4.970669e+00  1.800659e+01  
24        1.50089117480e+05   0.000000e+00   -4.967507e+00  1.800658e+01  
25        1.50089107707e+05   0.000000e+00   -4.965265e+00  1.800657e+01  
26        1.50089097415e+05   0.000000e+00   -4.963943e+00  1.800656e+01  
27        1.50089086359e+05   0.000000e+00   -4.963498e+00  1.800656e+01  
28        1.50089074979e+05   0.000000e+00   -4.963858e+00  1.800655e+01  
29        1.50089062697e+05   0.000000e+00   -4.964932e+00  1.800655e+01  
30        1.50089050244e+05   0.000000e+00   -4.966621e+00  1.800655e+01  
31        1.50089036857e+05   0.000000e+00   -4.968825e+00  1.800656e+01  
32        1.50089023378e+05   0.000000e+00   -4.971452e+00  1.800656e+01  
33        1.50089008929e+05   0.000000e+00   -4.974414e+00  1.800657e+01  
34        1.50088994348e+05   0.000000e+00   -4.977638e+00  1.800657e+01  
35        1.50088978809e+05   0.000000e+00   -4.981058e+00  1.800658e+01  
36        1.50088963181e+05   0.000000e+00   -4.984621e+00  1.800659e+01  
37        1.50088946698e+05   0.000000e+00   -4.988280e+00  1.800660e+01  
38        1.50088930109e+05   0.000000e+00   -4.991996e+00  1.800662e+01  
39        1.50088912705e+05   0.000000e+00   -4.995733e+00  1.800663e+01  
40        1.50088895230e+05   0.000000e+00   -4.999463e+00  1.800665e+01  
41        1.50088877049e+05   0.000000e+00   -5.003158e+00  1.800666e+01  
42        1.50088858799e+05   0.000000e+00   -5.006795e+00  1.800668e+01  
43        1.50088839896e+05   0.000000e+00   -5.010354e+00  1.800670e+01  
