-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.063562e+00  3.732384e-01   0.000000e+00   1.702275e+01   -2.245403e+01  3.994485e+00   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.063837e+00  3.736338e-01   0.000000e+00   1.702705e+01   -2.245974e+01  3.995215e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.450103e-19  
2         -1.064119e+00  3.740902e-01   0.000000e+00   1.703220e+01   -2.246655e+01  3.996147e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.609622e-19 
3         -1.064371e+00  3.745835e-01   0.000000e+00   1.703822e+01   -2.247453e+01  3.997357e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.064606e-19 
4         -1.064558e+00  3.750905e-01   0.000000e+00   1.704514e+01   -2.248370e+01  3.998910e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.106637e-19 
5         -1.064656e+00  3.755924e-01   0.000000e+00   1.705297e+01   -2.249407e+01  4.000851e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.409170e-19  
6         -1.064649e+00  3.760758e-01   0.000000e+00   1.706169e+01   -2.250562e+01  4.003207e+00   0.000000e+00   0.000000e+00   0.000000e+00   -7.505957e-19 
7         -1.064528e+00  3.765324e-01   0.000000e+00   1.707128e+01   -2.251833e+01  4.005989e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.537560e-19  
8         -1.064294e+00  3.769584e-01   0.000000e+00   1.708170e+01   -2.253214e+01  4.009190e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.787882e-19  
9         -1.063949e+00  3.773530e-01   0.000000e+00   1.709291e+01   -2.254700e+01  4.012791e+00   0.000000e+00   0.000000e+00   -0.000000e+00  8.797600e-19  
10        -1.063502e+00  3.777176e-01   0.000000e+00   1.710484e+01   -2.256282e+01  4.016766e+00   0.000000e+00   0.000000e+00   -0.000000e+00  9.633245e-19  
11        -1.062957e+00  3.780538e-01   0.000000e+00   1.711743e+01   -2.257953e+01  4.021090e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.245803e-18 
12        -1.062322e+00  3.783631e-01   0.000000e+00   1.713065e+01   -2.259707e+01  4.025737e+00   0.000000e+00   0.000000e+00   0.000000e+00   -1.826139e-18 
13        -1.061602e+00  3.786466e-01   0.000000e+00   1.714444e+01   -2.261538e+01  4.030689e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.398008e-18 
14        -1.060801e+00  3.789054e-01   0.000000e+00   1.715877e+01   -2.263440e+01  4.035923e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.869558e-18  
15        -1.059930e+00  3.791419e-01   0.000000e+00   1.717360e+01   -2.265409e+01  4.041415e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.449801e-19  
16        -1.058999e+00  3.793604e-01   0.000000e+00   1.718887e+01   -2.267436e+01  4.047127e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.458141e-18  
17        -1.058027e+00  3.795674e-01   0.000000e+00   1.720452e+01   -2.269512e+01  4.053011e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.492889e-18 
18        -1.057033e+00  3.797708e-01   0.000000e+00   1.722043e+01   -2.271624e+01  4.059005e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.299049e-18  
19        -1.056040e+00  3.799789e-01   0.000000e+00   1.723648e+01   -2.273753e+01  4.065034e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.405685e-18 
20        -1.055072e+00  3.801992e-01   0.000000e+00   1.725251e+01   -2.275880e+01  4.071017e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.731287e-18  
21        -1.054148e+00  3.804375e-01   0.000000e+00   1.726836e+01   -2.277982e+01  4.076875e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.817038e-18 
22        -1.053286e+00  3.806971e-01   0.000000e+00   1.728384e+01   -2.280035e+01  4.082531e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.712308e-18  
23        -1.052499e+00  3.809789e-01   0.000000e+00   1.729879e+01   -2.282019e+01  4.087915e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.378283e-18 
24        -1.051796e+00  3.812815e-01   0.000000e+00   1.731306e+01   -2.283911e+01  4.092971e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.620407e-18  
25        -1.051184e+00  3.816020e-01   0.000000e+00   1.732651e+01   -2.285695e+01  4.097653e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.981876e-18 
26        -1.050663e+00  3.819356e-01   0.000000e+00   1.733902e+01   -2.287355e+01  4.101928e+00   0.000000e+00   0.000000e+00   -0.000000e+00  7.120758e-18  
27        -1.050233e+00  3.822772e-01   0.000000e+00   1.735052e+01   -2.288880e+01  4.105774e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.271179e-18 
28        -1.049890e+00  3.826211e-01   0.000000e+00   1.736092e+01   -2.290262e+01  4.109180e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.051659e-18  
29        -1.049630e+00  3.829618e-01   0.000000e+00   1.737021e+01   -2.291495e+01  4.112144e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.284798e-18 
30        -1.049447e+00  3.832938e-01   0.000000e+00   1.737835e+01   -2.292577e+01  4.114670e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.527397e-18  
31        -1.049334e+00  3.836125e-01   0.000000e+00   1.738535e+01   -2.293507e+01  4.116770e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.804363e-18 
32        -1.049285e+00  3.839139e-01   0.000000e+00   1.739122e+01   -2.294288e+01  4.118456e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.320808e-18  
33        -1.049293e+00  3.841944e-01   0.000000e+00   1.739598e+01   -2.294922e+01  4.119748e+00   0.000000e+00   0.000000e+00   0.000000e+00   -6.932423e-18 
34        -1.049351e+00  3.844515e-01   0.000000e+00   1.739967e+01   -2.295414e+01  4.120665e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.972223e-18  
35        -1.049455e+00  3.846830e-01   0.000000e+00   1.740233e+01   -2.295770e+01  4.121227e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.309375e-18 
36        -1.049599e+00  3.848876e-01   0.000000e+00   1.740400e+01   -2.295994e+01  4.121455e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.212195e-18  
37        -1.049777e+00  3.850644e-01   0.000000e+00   1.740474e+01   -2.296095e+01  4.121370e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.236680e-18 
38        -1.049986e+00  3.852128e-01   0.000000e+00   1.740458e+01   -2.296078e+01  4.120995e+00   0.000000e+00   0.000000e+00   -0.000000e+00  3.403247e-18  
39        -1.050220e+00  3.853328e-01   0.000000e+00   1.740359e+01   -2.295950e+01  4.120349e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.244805e-19 
40        -1.050477e+00  3.854245e-01   0.000000e+00   1.740182e+01   -2.295718e+01  4.119452e+00   0.000000e+00   0.000000e+00   -0.000000e+00  2.426006e-18  
41        -1.050753e+00  3.854886e-01   0.000000e+00   1.739932e+01   -2.295389e+01  4.118325e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.270510e-18 
42        -1.051045e+00  3.855256e-01   0.000000e+00   1.739614e+01   -2.294970e+01  4.116986e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.793780e-18  
43        -1.051351e+00  3.855363e-01   0.000000e+00   1.739233e+01   -2.294468e+01  4.115454e+00   0.000000e+00   0.000000e+00   -0.000000e+00  5.674791e-19  
44        -1.051667e+00  3.855218e-01   0.000000e+00   1.738795e+01   -2.293888e+01  4.113746e+00   0.000000e+00   0.000000e+00   0.000000e+00   -3.376679e-19 
45        -1.051991e+00  3.854831e-01   0.000000e+00   1.738304e+01   -2.293239e+01  4.111879e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.898033e-19  
46        -1.052321e+00  3.854213e-01   0.000000e+00   1.737764e+01   -2.292525e+01  4.109869e+00   0.000000e+00   0.000000e+00   0.000000e+00   -4.222546e-19 
47        -1.052656e+00  3.853377e-01   0.000000e+00   1.737181e+01   -2.291753e+01  4.107733e+00   0.000000e+00   0.000000e+00   -0.000000e+00  6.798553e-19  
48        -1.052994e+00  3.852336e-01   0.000000e+00   1.736559e+01   -2.290930e+01  4.105484e+00   0.000000e+00   0.000000e+00   -0.000000e+00  1.454415e-18  
49        -1.053333e+00  3.851102e-01   0.000000e+00   1.735901e+01   -2.290059e+01  4.103136e+00   0.000000e+00   0.000000e+00   0.000000e+00   -2.988308e-18 
