
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 6.500000e+01 * a0, G = 1.167714e+04, G * par = 2.335428e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par = 9.443909e+03, edd = 1.693846e+00
     Dipolar cutoff Rcut = 4.291155e+00, Lcut = 1.544985e+02

QF = 1: h2 = 1.494566e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 5.631140e+00

GRAD = 0

Trap parameters:
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.414039e+00, DY = 6.704930e-02, DZ = 6.704930e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 2.247804e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      <r>            <x>            <y>            <z>
-------------------------------------------------------------------
0         1.561416e+01   1.560248e+01   4.269040e-01   4.269040e-01  
1         1.561415e+01   1.560248e+01   4.268088e-01   4.268088e-01  
2         1.561415e+01   1.560248e+01   4.266978e-01   4.266978e-01  
3         1.561414e+01   1.560248e+01   4.265712e-01   4.265712e-01  
4         1.561413e+01   1.560248e+01   4.264297e-01   4.264297e-01  
5         1.561412e+01   1.560248e+01   4.262746e-01   4.262746e-01  
6         1.561411e+01   1.560247e+01   4.261074e-01   4.261074e-01  
7         1.561409e+01   1.560247e+01   4.259298e-01   4.259298e-01  
8         1.561408e+01   1.560247e+01   4.257441e-01   4.257441e-01  
9         1.561407e+01   1.560246e+01   4.255524e-01   4.255524e-01  
10        1.561405e+01   1.560246e+01   4.253572e-01   4.253572e-01  
11        1.561403e+01   1.560245e+01   4.251610e-01   4.251610e-01  
12        1.561402e+01   1.560245e+01   4.249661e-01   4.249661e-01  
13        1.561400e+01   1.560244e+01   4.247749e-01   4.247749e-01  
14        1.561398e+01   1.560243e+01   4.245899e-01   4.245899e-01  
15        1.561397e+01   1.560243e+01   4.244132e-01   4.244132e-01  
16        1.561395e+01   1.560242e+01   4.242471e-01   4.242471e-01  
17        1.561394e+01   1.560241e+01   4.240935e-01   4.240935e-01  
18        1.561392e+01   1.560241e+01   4.239547e-01   4.239547e-01  
19        1.561391e+01   1.560240e+01   4.238326e-01   4.238326e-01  
20        1.561390e+01   1.560239e+01   4.237290e-01   4.237290e-01  
21        1.561389e+01   1.560239e+01   4.236459e-01   4.236459e-01  
22        1.561388e+01   1.560238e+01   4.235846e-01   4.235846e-01  
23        1.561387e+01   1.560238e+01   4.235463e-01   4.235463e-01  
24        1.561386e+01   1.560237e+01   4.235320e-01   4.235320e-01  
25        1.561386e+01   1.560237e+01   4.235419e-01   4.235419e-01  
26        1.561386e+01   1.560236e+01   4.235761e-01   4.235761e-01  
27        1.561385e+01   1.560236e+01   4.236340e-01   4.236340e-01  
28        1.561385e+01   1.560235e+01   4.237147e-01   4.237147e-01  
29        1.561386e+01   1.560235e+01   4.238171e-01   4.238171e-01  
30        1.561386e+01   1.560235e+01   4.239395e-01   4.239395e-01  
31        1.561386e+01   1.560234e+01   4.240800e-01   4.240800e-01  
32        1.561387e+01   1.560234e+01   4.242367e-01   4.242367e-01  
33        1.561388e+01   1.560234e+01   4.244071e-01   4.244071e-01  
34        1.561388e+01   1.560233e+01   4.245889e-01   4.245889e-01  
35        1.561389e+01   1.560233e+01   4.247797e-01   4.247797e-01  
36        1.561390e+01   1.560233e+01   4.249770e-01   4.249770e-01  
37        1.561391e+01   1.560232e+01   4.251782e-01   4.251782e-01  
38        1.561391e+01   1.560232e+01   4.253811e-01   4.253811e-01  
39        1.561392e+01   1.560232e+01   4.255831e-01   4.255831e-01  
40        1.561393e+01   1.560231e+01   4.257820e-01   4.257820e-01  
41        1.561393e+01   1.560231e+01   4.259755e-01   4.259755e-01  
42        1.561394e+01   1.560230e+01   4.261617e-01   4.261617e-01  
43        1.561395e+01   1.560230e+01   4.263386e-01   4.263386e-01  
44        1.561395e+01   1.560229e+01   4.265045e-01   4.265045e-01  
45        1.561395e+01   1.560229e+01   4.266575e-01   4.266575e-01  
46        1.561395e+01   1.560228e+01   4.267965e-01   4.267965e-01  
47        1.561395e+01   1.560228e+01   4.269201e-01   4.269201e-01  
48        1.561395e+01   1.560227e+01   4.270273e-01   4.270273e-01  
49        1.561395e+01   1.560226e+01   4.271173e-01   4.271173e-01  
50        1.561395e+01   1.560226e+01   4.271894e-01   4.271894e-01  
51        1.561394e+01   1.560225e+01   4.272431e-01   4.272431e-01  
52        1.561394e+01   1.560224e+01   4.272780e-01   4.272780e-01  
53        1.561393e+01   1.560223e+01   4.272942e-01   4.272942e-01  
54        1.561392e+01   1.560222e+01   4.272917e-01   4.272917e-01  
55        1.561391e+01   1.560221e+01   4.272707e-01   4.272707e-01  
56        1.561389e+01   1.560220e+01   4.272318e-01   4.272318e-01  
57        1.561388e+01   1.560219e+01   4.271756e-01   4.271756e-01  
58        1.561386e+01   1.560217e+01   4.271030e-01   4.271030e-01  
59        1.561385e+01   1.560216e+01   4.270150e-01   4.270150e-01  
60        1.561383e+01   1.560215e+01   4.269126e-01   4.269126e-01  
61        1.561381e+01   1.560214e+01   4.267973e-01   4.267973e-01  
62        1.561379e+01   1.560212e+01   4.266703e-01   4.266703e-01  
63        1.561377e+01   1.560211e+01   4.265331e-01   4.265331e-01  
64        1.561374e+01   1.560210e+01   4.263874e-01   4.263874e-01  
65        1.561372e+01   1.560208e+01   4.262348e-01   4.262348e-01  
66        1.561370e+01   1.560207e+01   4.260771e-01   4.260771e-01  
67        1.561367e+01   1.560205e+01   4.259158e-01   4.259158e-01  
68        1.561365e+01   1.560204e+01   4.257529e-01   4.257529e-01  
69        1.561363e+01   1.560202e+01   4.255901e-01   4.255901e-01  
70        1.561360e+01   1.560201e+01   4.254291e-01   4.254291e-01  
71        1.561358e+01   1.560199e+01   4.252716e-01   4.252716e-01  
72        1.561355e+01   1.560197e+01   4.251194e-01   4.251194e-01  
