
**********************************************
Real-time propagation in 3D, OPTION = 2
MPI nodes = 8, OMP threads = 16, cores = 128
**********************************************

Interactions
Contact: Natoms = 1.50000000000e+05, as = 7.400000e+01 * a0, G = 1.329397e+04, G * par = 2.658795e+04
Three-body: K3 =  0.000000e+00, g3 = 0.000000e+00
Regular DDI: add = 1.101000e+02 * a0, GD = 4.721954e+03, GD * par =  9.443909e+03, edd = 1.487838e+00
     Dipolar cutoffs Rcut = 5.655414e+00, Lcut = 1.883762e+02

QF = 1, QDEPL = 0: h2 = 1.675481e+05, h4 = 0.000000e+00
        q3 = 0.000000e+00, q5 = 4.564831e+00

GRAD = 0

Trap parameters
GAMMA = 0.000000e+00, NU = 0.000000e+00, LAMBDA = 0.000000e+00
Parameters of rotation: OMEGA = 0.000000e+00, OMEGA * par = 0.000000e+00

Space discretization: NX = 128, NY = 128, NZ = 128
                      DX = 2.943378e+00, DY = 8.836584e-02, DZ = 8.836584e-02
      Unit of length: aho = 5.552380e-07 m

Time discretization: NITER = 10000 (NSNAP = 5000)
                     DT = 3.904261e-03

Initial state: file ./imag3d-finalpsi.bin
ADD_VORTICES = 0, ADD_RANDOM_PHASE = 0


MUREL = 1.000000e-12, MUEND=1.000000e+05

-------------------------------------------------------------------
Snap      Na             QD             mu             <r>
-------------------------------------------------------------------
0         1.51888941301e+05   0.000000e+00   -4.039712e+00  1.904583e+01  
1         1.51888941488e+05   0.000000e+00   -4.041728e+00  1.904582e+01  
2         1.51888941702e+05   0.000000e+00   -4.043766e+00  1.904581e+01  
3         1.51888942265e+05   0.000000e+00   -4.045431e+00  1.904580e+01  
4         1.51888942964e+05   0.000000e+00   -4.046460e+00  1.904579e+01  
5         1.51888943637e+05   0.000000e+00   -4.046732e+00  1.904578e+01  
6         1.51888944213e+05   0.000000e+00   -4.046227e+00  1.904576e+01  
7         1.51888944568e+05   0.000000e+00   -4.044982e+00  1.904575e+01  
8         1.51888944732e+05   0.000000e+00   -4.043061e+00  1.904573e+01  
9         1.51888944715e+05   0.000000e+00   -4.040551e+00  1.904571e+01  
10        1.51888944466e+05   0.000000e+00   -4.037560e+00  1.904569e+01  
11        1.51888944239e+05   0.000000e+00   -4.034189e+00  1.904567e+01  
12        1.51888944000e+05   0.000000e+00   -4.030515e+00  1.904565e+01  
13        1.51888943482e+05   0.000000e+00   -4.026597e+00  1.904562e+01  
14        1.51888943049e+05   0.000000e+00   -4.022469e+00  1.904560e+01  
15        1.51888943099e+05   0.000000e+00   -4.018142e+00  1.904558e+01  
16        1.51888942608e+05   0.000000e+00   -4.013608e+00  1.904555e+01  
17        1.51888941980e+05   0.000000e+00   -4.008881e+00  1.904553e+01  
18        1.51888941554e+05   0.000000e+00   -4.004011e+00  1.904551e+01  
19        1.51888940907e+05   0.000000e+00   -3.999101e+00  1.904548e+01  
20        1.51888940217e+05   0.000000e+00   -3.994292e+00  1.904546e+01  
