-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -5.619237e+00  1.153499e+00   0.000000e+00   5.293138e+01   -8.296393e+01  2.325981e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -5.622539e+00  1.157059e+00   0.000000e+00   5.294825e+01   -8.299031e+01  2.326246e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.576327e-19  
2         -5.625834e+00  1.161227e+00   0.000000e+00   5.296918e+01   -8.302304e+01  2.326680e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.271522e-18 
3         -5.628408e+00  1.165483e+00   0.000000e+00   5.299432e+01   -8.306235e+01  2.327413e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.319002e-18 
4         -5.629848e+00  1.169444e+00   0.000000e+00   5.302349e+01   -8.310795e+01  2.328517e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.231900e-19 
5         -5.630014e+00  1.172915e+00   0.000000e+00   5.305634e+01   -8.315932e+01  2.330005e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.420192e-18 
6         -5.628940e+00  1.175843e+00   0.000000e+00   5.309244e+01   -8.321580e+01  2.331858e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.329310e-18  
7         -5.626748e+00  1.178257e+00   0.000000e+00   5.313133e+01   -8.327667e+01  2.334034e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.188654e-18 
8         -5.623579e+00  1.180214e+00   0.000000e+00   5.317256e+01   -8.334127e+01  2.336492e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.254975e-18  
9         -5.619598e+00  1.181779e+00   0.000000e+00   5.321565e+01   -8.340884e+01  2.339182e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.653421e-18  
10        -5.615001e+00  1.183029e+00   0.000000e+00   5.325999e+01   -8.347846e+01  2.342044e+01   0.000000e+00   0.000000e+00   -0.000000e+00  8.519138e-20  
11        -5.609960e+00  1.184037e+00   0.000000e+00   5.330502e+01   -8.354924e+01  2.345022e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.136034e-18  
12        -5.604601e+00  1.184856e+00   0.000000e+00   5.335034e+01   -8.362056e+01  2.348076e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.586531e-18  
13        -5.599015e+00  1.185525e+00   0.000000e+00   5.339561e+01   -8.369188e+01  2.351173e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.510282e-19 
14        -5.593266e+00  1.186062e+00   0.000000e+00   5.344050e+01   -8.376267e+01  2.354284e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.097136e-18  
15        -5.587363e+00  1.186455e+00   0.000000e+00   5.348474e+01   -8.383248e+01  2.357392e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.879932e-18 
16        -5.581269e+00  1.186668e+00   0.000000e+00   5.352826e+01   -8.390117e+01  2.360497e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.630482e-18  
17        -5.574957e+00  1.186674e+00   0.000000e+00   5.357119e+01   -8.396892e+01  2.363610e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.186741e-18 
18        -5.568472e+00  1.186490e+00   0.000000e+00   5.361370e+01   -8.403599e+01  2.366733e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.773721e-18  
19        -5.561950e+00  1.186188e+00   0.000000e+00   5.365582e+01   -8.410238e+01  2.369842e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.483592e-18 
20        -5.555608e+00  1.185877e+00   0.000000e+00   5.369720e+01   -8.416756e+01  2.372887e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.680798e-18  
21        -5.549698e+00  1.185671e+00   0.000000e+00   5.373718e+01   -8.423045e+01  2.375790e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.604460e-18 
22        -5.544464e+00  1.185662e+00   0.000000e+00   5.377477e+01   -8.428956e+01  2.378466e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.811638e-18  
23        -5.540106e+00  1.185899e+00   0.000000e+00   5.380890e+01   -8.434318e+01  2.380827e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.031889e-18 
24        -5.536756e+00  1.186389e+00   0.000000e+00   5.383849e+01   -8.438965e+01  2.382801e+01   0.000000e+00   0.000000e+00   -0.000000e+00  5.835008e-18  
25        -5.534475e+00  1.187099e+00   0.000000e+00   5.386262e+01   -8.442753e+01  2.384333e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.305717e-18 
26        -5.533259e+00  1.187969e+00   0.000000e+00   5.388060e+01   -8.445574e+01  2.385392e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.322209e-19 
27        -5.533056e+00  1.188922e+00   0.000000e+00   5.389199e+01   -8.447363e+01  2.385966e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.307030e-18  
28        -5.533776e+00  1.189882e+00   0.000000e+00   5.389665e+01   -8.448095e+01  2.386064e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.067884e-18 
29        -5.535309e+00  1.190775e+00   0.000000e+00   5.389463e+01   -8.447779e+01  2.385708e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.456982e-18  
30        -5.537536e+00  1.191540e+00   0.000000e+00   5.388620e+01   -8.446459e+01  2.384931e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.452644e-18 
31        -5.540339e+00  1.192132e+00   0.000000e+00   5.387176e+01   -8.444196e+01  2.383773e+01   0.000000e+00   0.000000e+00   -0.000000e+00  6.765183e-18  
32        -5.543608e+00  1.192517e+00   0.000000e+00   5.385185e+01   -8.441073e+01  2.382276e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.926293e-18 
33        -5.547243e+00  1.192678e+00   0.000000e+00   5.382701e+01   -8.437178e+01  2.380484e+01   0.000000e+00   0.000000e+00   -0.000000e+00  8.094049e-18  
34        -5.551156e+00  1.192608e+00   0.000000e+00   5.379787e+01   -8.432605e+01  2.378442e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.250713e-17 
35        -5.555272e+00  1.192314e+00   0.000000e+00   5.376502e+01   -8.427450e+01  2.376189e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.085836e-18  
36        -5.559530e+00  1.191805e+00   0.000000e+00   5.372905e+01   -8.421804e+01  2.373765e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.000177e-17 
37        -5.563875e+00  1.191100e+00   0.000000e+00   5.369054e+01   -8.415756e+01  2.371205e+01   0.000000e+00   0.000000e+00   -0.000000e+00  6.773839e-18  
38        -5.568262e+00  1.190218e+00   0.000000e+00   5.365000e+01   -8.409389e+01  2.368542e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.002649e-17 
39        -5.572651e+00  1.189180e+00   0.000000e+00   5.360795e+01   -8.402783e+01  2.365805e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.001101e-18  
40        -5.577008e+00  1.188009e+00   0.000000e+00   5.356486e+01   -8.396012e+01  2.363024e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.616605e-18 
41        -5.581303e+00  1.186727e+00   0.000000e+00   5.352116e+01   -8.389144e+01  2.360225e+01   0.000000e+00   0.000000e+00   -0.000000e+00  6.287731e-18  
42        -5.585507e+00  1.185354e+00   0.000000e+00   5.347727e+01   -8.382244e+01  2.357431e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.097987e-18 
43        -5.589596e+00  1.183913e+00   0.000000e+00   5.343358e+01   -8.375373e+01  2.354664e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.677934e-18  
44        -5.593549e+00  1.182422e+00   0.000000e+00   5.339043e+01   -8.368587e+01  2.351946e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.366059e-19 
45        -5.597345e+00  1.180902e+00   0.000000e+00   5.334816e+01   -8.361936e+01  2.349296e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.643563e-18 
46        -5.600967e+00  1.179370e+00   0.000000e+00   5.330706e+01   -8.355470e+01  2.346730e+01   0.000000e+00   0.000000e+00   -0.000000e+00  4.744143e-18  
47        -5.604400e+00  1.177843e+00   0.000000e+00   5.326742e+01   -8.349230e+01  2.344264e+01   0.000000e+00   0.000000e+00   0.000000e+00   -4.623815e-18 
48        -5.607629e+00  1.176335e+00   0.000000e+00   5.322948e+01   -8.343259e+01  2.341914e+01   0.000000e+00   0.000000e+00   -0.000000e+00  7.107507e-18  
49        -5.610642e+00  1.174861e+00   0.000000e+00   5.319348e+01   -8.337590e+01  2.339692e+01   0.000000e+00   0.000000e+00   0.000000e+00   -5.491512e-18 
50        -5.613428e+00  1.173435e+00   0.000000e+00   5.315963e+01   -8.332258e+01  2.337610e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.443945e-18  
51        -5.615976e+00  1.172068e+00   0.000000e+00   5.312810e+01   -8.327292e+01  2.335678e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.675081e-18 
52        -5.618278e+00  1.170771e+00   0.000000e+00   5.309905e+01   -8.322716e+01  2.333906e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.336362e-17  
53        -5.620327e+00  1.169554e+00   0.000000e+00   5.307265e+01   -8.318554e+01  2.332302e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.329875e-17 
54        -5.622116e+00  1.168426e+00   0.000000e+00   5.304899e+01   -8.314825e+01  2.330872e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.299141e-17  
55        -5.623642e+00  1.167393e+00   0.000000e+00   5.302818e+01   -8.311545e+01  2.329623e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.591642e-17 
56        -5.624901e+00  1.166461e+00   0.000000e+00   5.301031e+01   -8.308725e+01  2.328558e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.551081e-18  
57        -5.625892e+00  1.165637e+00   0.000000e+00   5.299543e+01   -8.306376e+01  2.327681e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.028987e-18 
58        -5.626616e+00  1.164924e+00   0.000000e+00   5.298358e+01   -8.304504e+01  2.326993e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.718729e-18  
59        -5.627073e+00  1.164325e+00   0.000000e+00   5.297478e+01   -8.303113e+01  2.326495e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.994684e-18 
60        -5.627266e+00  1.163844e+00   0.000000e+00   5.296903e+01   -8.302202e+01  2.326188e+01   0.000000e+00   0.000000e+00   -0.000000e+00  3.472906e-18  
61        -5.627198e+00  1.163480e+00   0.000000e+00   5.296631e+01   -8.301768e+01  2.326069e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.204474e-18 
