-------------------------------------------------------------------------------------------------------------------------------------------------------------
Snap      mu             Kin            Pot            Contact        DDI            Dmu(Contact)   Dmu(DDI)       Dmu(grad)      Rot            Lx  
-------------------------------------------------------------------------------------------------------------------------------------------------------------
0         -1.498148e+01  2.303070e+00   0.000000e+00   9.846977e+01   -1.800356e+02  6.428131e+01   0.000000e+00   0.000000e+00   -0.000000e+00  0.000000e+00  
1         -1.499588e+01  2.317568e+00   0.000000e+00   9.851269e+01   -1.801136e+02  6.428749e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.806301e-19 
2         -1.500922e+01  2.334278e+00   0.000000e+00   9.856558e+01   -1.802097e+02  6.430067e+01   0.000000e+00   0.000000e+00   -0.000000e+00  9.254689e-19  
3         -1.501754e+01  2.349766e+00   0.000000e+00   9.862765e+01   -1.803225e+02  6.432758e+01   0.000000e+00   0.000000e+00   0.000000e+00   -1.873010e-18 
4         -1.501974e+01  2.362258e+00   0.000000e+00   9.869683e+01   -1.804483e+02  6.436942e+01   0.000000e+00   0.000000e+00   0.000000e+00   -3.317147e-19 
5         -1.501635e+01  2.371478e+00   0.000000e+00   9.877119e+01   -1.805834e+02  6.442439e+01   0.000000e+00   0.000000e+00   -0.000000e+00  1.702179e-18  
6         -1.500844e+01  2.377837e+00   0.000000e+00   9.884892e+01   -1.807248e+02  6.448957e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.926594e-18  
7         -1.499722e+01  2.381937e+00   0.000000e+00   9.892827e+01   -1.808692e+02  6.456180e+01   0.000000e+00   0.000000e+00   0.000000e+00   -2.759031e-18 
8         -1.498363e+01  2.384333e+00   0.000000e+00   9.900789e+01   -1.810144e+02  6.463854e+01   0.000000e+00   0.000000e+00   -0.000000e+00  2.475713e-18  
9         -1.496843e+01  2.385412e+00   0.000000e+00   9.908662e+01   -1.811582e+02  6.471776e+01   0.000000e+00   0.000000e+00   0.000000e+00   -8.214452e-19 
